X [ m ], Y [ m ], Z [ m ]
0.0216078516,-0.0177502334,-0.4818528
0.0219157021,-0.0177986398,-0.481900901
0.0222248174,-0.0178611074,-0.481948942
0.022535542,-0.0179414805,-0.481999278
0.0228602495,-0.0180457216,-0.482056946
0.023173118,-0.0181654301,-0.482119858
0.0234848484,-0.0183075834,-0.482193351
0.0237873793,-0.0184669215,-0.482278556
0.0240525194,-0.018625591,-0.482364327
0.024336366,-0.0188197121,-0.482468128
0.0246423576,-0.0190600045,-0.482599556
0.0248885453,-0.0192744322,-0.482723355
0.0251470283,-0.0195189994,-0.482870519
0.0253709722,-0.0197436772,-0.483011484
0.0255923178,-0.0199680272,-0.48315993
0.0258097872,-0.0201890953,-0.483314037
0.0260247681,-0.0204050634,-0.483470201
0.0262470096,-0.0206229184,-0.483629823
0.0264695175,-0.0208375864,-0.483786881
0.0266945921,-0.0210520849,-0.483942211
0.0269220527,-0.0212656762,-0.484095007
0.0271530952,-0.0214816425,-0.484248251
0.0273834337,-0.0216986556,-0.484400988
0.0276121795,-0.0219197702,-0.484552056
0.0278363712,-0.0221491922,-0.484697253
0.0280515142,-0.0223890822,-0.4848288
0.0282570906,-0.0226448011,-0.484939814
0.0284493789,-0.0229163375,-0.485021979
0.0286270585,-0.0232042316,-0.48506847
0.0287876707,-0.0235048719,-0.485074461
0.0289290026,-0.0238134041,-0.485040098
0.0290500764,-0.024127841,-0.484974086
0.0291472878,-0.0244439375,-0.48489356
0.0292124599,-0.0247585047,-0.484816164
0.0292371232,-0.0250645429,-0.484756261
0.0292290617,-0.0252396353,-0.484731495
0.0291640516,-0.0255413428,-0.484711766
0.0291415676,-0.0255980734,-0.484711409
0.0290884692,-0.0257014129,-0.48471424
0.0289558396,-0.0258586854,-0.484727114
0.0288693942,-0.0259223171,-0.484737068
0.0286595915,-0.0260049161,-0.484757662
0.0284166578,-0.0260375049,-0.484776914
0.0281294584,-0.0260364357,-0.484789133
0.0277795885,-0.0260080602,-0.48478061
0.0274944529,-0.0259731878,-0.484742612
0.02723266,-0.0259358045,-0.484673738
0.0271099657,-0.0259184502,-0.484627366
0.0269970428,-0.0259027332,-0.484574109
0.0268043503,-0.025877431,-0.484448314
0.0267333835,-0.025869349,-0.48438704
0.0266143698,-0.0258590337,-0.484255254
0.0265179649,-0.0258563012,-0.484108359
0.0264470205,-0.0258610975,-0.483958423
0.0263630617,-0.0258963294,-0.483639538
0.0263475981,-0.0259375852,-0.483433634
0.0263669118,-0.0260153152,-0.483181596
0.0264382772,-0.0261368528,-0.482940465
0.026481133,-0.0261953473,-0.482857376
0.0265286937,-0.0262555536,-0.482787073
0.026580926,-0.0263180174,-0.482726991
0.0266609583,-0.026409151,-0.482657433
0.0268245358,-0.0265845135,-0.482568651
0.0268628858,-0.026623806,-0.482554436
0.0269433483,-0.0267037917,-0.482530385
0.0270105023,-0.0267673768,-0.482515663
0.0271303579,-0.0268744938,-0.482498825
0.0272957757,-0.0270113945,-0.482489556
0.027422661,-0.027109785,-0.482489049
0.0276077203,-0.02724717,-0.482495785
0.027784612,-0.0273734313,-0.482507914
0.027889723,-0.0274450909,-0.482517213
0.0280738361,-0.0275608636,-0.482537061
0.0282858703,-0.0276805516,-0.482563406
0.0283974055,-0.027738573,-0.482578367
0.028556915,-0.0278158002,-0.482600391
0.02881613,-0.0279279258,-0.482635856
0.0290515628,-0.0280199442,-0.48266679
0.0292683821,-0.0280995686,-0.482696116
0.0295708422,-0.0281996485,-0.482741624
0.0298296027,-0.02827085,-0.482785165
0.0301632043,-0.0283411741,-0.482847601
0.030447606,-0.0283898097,-0.482904315
0.0308273137,-0.0284575261,-0.482980341
0.0308725499,-0.0284663923,-0.482989192
0.0181711484,-0.0167089123,-0.481774688
0.0182320625,-0.0167088117,-0.481789201
0.0183569435,-0.0167110246,-0.481820047
0.018603107,-0.0167132448,-0.481877416
0.0188038666,-0.016709974,-0.481919438
0.0191584695,-0.0166993495,-0.481987208
0.0194772407,-0.0166903846,-0.48204416
0.0198525097,-0.0166851096,-0.482110292
0.0201458335,-0.0166833065,-0.482161611
0.0204672311,-0.0166819971,-0.482216358
0.0208044425,-0.0166821405,-0.482272208
0.0211359076,-0.0166862905,-0.482324809
0.0214416143,-0.0166968517,-0.482370049
0.0217592381,-0.0167175662,-0.482412934
0.0220953301,-0.0167519357,-0.482452631
0.0224521086,-0.0168041214,-0.482486933
0.022786092,-0.0168688186,-0.482512474
0.0231115222,-0.0169478301,-0.482533246
0.0234688763,-0.0170535799,-0.482555032
0.0238623712,-0.0171965994,-0.482581079
0.0241718553,-0.0173303802,-0.482603908
0.0244681574,-0.0174788237,-0.482626498
0.0247090328,-0.0176157672,-0.482645184
0.0250142012,-0.0178082902,-0.482671648
0.0252793431,-0.0180011895,-0.482697368
0.0255259145,-0.0182067435,-0.482724547
0.0257958919,-0.0184569936,-0.482762009
0.0260356907,-0.0187029708,-0.482806027
0.0262992736,-0.0190012455,-0.482870877
0.0264721625,-0.019209737,-0.482924402
0.0266795382,-0.0194705091,-0.482998341
0.0268794354,-0.0197369438,-0.483078361
0.0270461962,-0.0199797787,-0.483154178
0.0271357987,-0.0201198049,-0.483199149
0.0273003224,-0.0203918945,-0.483290762
0.027441835,-0.0206422042,-0.483380973
0.0274986997,-0.0207462832,-0.483420074
0.0276101381,-0.0209546071,-0.483501911
0.0277432539,-0.0212095119,-0.483610481
0.0279014297,-0.0215109158,-0.483748734
0.0280276872,-0.0217522476,-0.483865052
0.0281748027,-0.0220401566,-0.48401314
0.0283104442,-0.0223206021,-0.484163046
0.0284192842,-0.022565376,-0.48428908
0.0285362545,-0.022851808,-0.484414488
0.0286394972,-0.0231358726,-0.484497964
0.0287204236,-0.0233924035,-0.484531164
0.0287858658,-0.0236523915,-0.484525621
0.0288170297,-0.0238692984,-0.484492719
0.0288093183,-0.0241625365,-0.484413505
0.0288003273,-0.0242066979,-0.48439759
0.0287765525,-0.024292957,-0.484363943
0.0287015773,-0.0244569872,-0.484289765
0.0286826566,-0.0244863331,-0.484274596
0.0286400784,-0.0245448649,-0.484243006
0.0285339262,-0.0246630143,-0.484172761
0.0284693595,-0.0247203633,-0.484133899
0.0283234064,-0.0248350427,-0.484045357
0.0282639861,-0.0248779878,-0.484007448
0.0281304475,-0.0249697752,-0.483912706
0.028085988,-0.0249998886,-0.483877063
0.0279958379,-0.0250638127,-0.483795077
0.0279201958,-0.0251216143,-0.483713388
0.027876664,-0.0251580235,-0.483659536
0.0277945511,-0.0252375137,-0.483539522
0.0277325436,-0.0253206082,-0.483417779
0.027701294,-0.0253823493,-0.483334154
0.0276700836,-0.02549389,-0.483203173
0.0276622325,-0.025565926,-0.483129799
0.0276656542,-0.0257323664,-0.482984334
0.027683869,-0.0258615538,-0.482892483
0.0277091321,-0.0259717256,-0.482826829
0.0277692303,-0.0261559617,-0.482733488
0.0278728846,-0.026386559,-0.482636958
0.0279685035,-0.0265557095,-0.482576907
0.0281400755,-0.0268023349,-0.48249951
0.0283661596,-0.027065726,-0.48243019
0.0286141168,-0.0273097474,-0.482376873
0.0288762972,-0.0275360215,-0.482335865
0.0291517694,-0.0277483165,-0.482306093
0.0294354334,-0.0279487241,-0.482288301
0.0297243726,-0.0281361938,-0.482283056
0.0300218295,-0.028313037,-0.482291698
0.0303257294,-0.0284772385,-0.482315451
0.0306363162,-0.02862975,-0.48235324
0.0309508294,-0.0287734829,-0.482400566
0.0309660099,-0.0287802145,-0.48240301
0.0182962324,-0.0171098877,-0.481839091
0.0184756108,-0.0171085931,-0.481879294
0.0188167244,-0.0171074253,-0.481953204
0.0191551931,-0.017105801,-0.482022911
0.019492127,-0.0171042588,-0.482090145
0.0198305007,-0.0171039756,-0.482156813
0.0201673787,-0.017105341,-0.482222974
0.020504972,-0.0171085186,-0.482288837
0.0208430011,-0.0171142314,-0.482353985
0.0211797897,-0.0171236265,-0.482417583
0.0215180069,-0.0171381719,-0.482479692
0.0218557622,-0.0171591192,-0.482539713
0.0221937429,-0.017187655,-0.482597709
0.0225310307,-0.0172248911,-0.482653707
0.0228677969,-0.0172720086,-0.482708275
0.0232028868,-0.0173300784,-0.482762039
0.0235371478,-0.017400302,-0.4828161
0.0238670278,-0.0174829084,-0.48287046
0.0241937153,-0.017579278,-0.482925475
0.0245155953,-0.0176897496,-0.482981145
0.0248318296,-0.0178144015,-0.483037323
0.0251416452,-0.0179531518,-0.483094215
0.0254434608,-0.01810617,-0.483152211
0.0257378332,-0.018274432,-0.483211905
0.0260247122,-0.0184561983,-0.483273745
0.0263016317,-0.0186469182,-0.48333779
0.0266603976,-0.018914314,-0.483426839
0.026913194,-0.0191142838,-0.483493388
0.0272148717,-0.0193679556,-0.483577788
0.0274409316,-0.0195712093,-0.48364529
0.0276700277,-0.0197903942,-0.483718216
0.0278955586,-0.020020932,-0.483795911
0.0281431358,-0.020287754,-0.483890384
0.0283732228,-0.0205451231,-0.483988732
0.0286117289,-0.0208190866,-0.484101206
0.0288282689,-0.0210711937,-0.484211415
0.0290194768,-0.0212967023,-0.484312981
0.0292371958,-0.0215620473,-0.484430939
0.0294071827,-0.0217780769,-0.484523505
0.0296187978,-0.0220657121,-0.484636873
0.0297860093,-0.0223135352,-0.484720737
0.0299487002,-0.0225766506,-0.4847911
0.0300962664,-0.0228446517,-0.4848423
0.0301591102,-0.0229739938,-0.484859675
0.0302645974,-0.0232224427,-0.484882981
0.0303453133,-0.0234545227,-0.484894305
0.0304396022,-0.0237987004,-0.484896958
0.0304843783,-0.023982916,-0.484893233
0.0305627454,-0.0242661983,-0.484882742
0.0306573771,-0.0245263316,-0.484871298
0.0307392552,-0.0247018598,-0.484866172
0.0308723617,-0.0249311235,-0.484871864
0.0310818534,-0.0252177715,-0.484905332
0.0311546698,-0.0253070891,-0.48491925
0.0313142873,-0.0254937187,-0.484942108
0.0314141251,-0.0256042462,-0.484947354
0.0314840116,-0.0256787203,-0.484944552
0.0316313989,-0.0258264747,-0.484915376
0.0318026505,-0.02597275,-0.484839022
0.0319254957,-0.0260536,-0.484758884
0.0320051424,-0.026093578,-0.484697789
0.0321691744,-0.0261436943,-0.484553069
0.0322433412,-0.0261505768,-0.484481841
0.0323938988,-0.0261331536,-0.484329373
0.0325196199,-0.0260856617,-0.484199971
0.0326191857,-0.0260280352,-0.484100372
0.0327751674,-0.0259080585,-0.483955711
0.0329262838,-0.0257674996,-0.483835906
0.0331546664,-0.0255315024,-0.483694434
0.0333845876,-0.0252842605,-0.483592123
0.0336150341,-0.0250346269,-0.483516723
0.0338472798,-0.0247833673,-0.483456373
0.0340797901,-0.024531642,-0.483402908
0.0343110077,-0.0242781006,-0.483348519
0.0345370211,-0.0240240954,-0.483287454
0.0347594433,-0.0237671044,-0.483215898
0.0349779613,-0.023507122,-0.483133048
0.0351935737,-0.0232439265,-0.483038157
0.0354071893,-0.0229769871,-0.482929021
0.0356180631,-0.0227066893,-0.482802182
0.0358237773,-0.0224329382,-0.482654065
0.0360199325,-0.0221591387,-0.482481927
0.0362059027,-0.0218854416,-0.482286662
0.0363342799,-0.0216855537,-0.482139677
0.0364848673,-0.0214413423,-0.48196277
0.0366301313,-0.0212023314,-0.481790841
0.0367809273,-0.0209533963,-0.481610984
0.0369365588,-0.0206935853,-0.481422395
0.0370216332,-0.020549871,-0.481317967
0.0370592549,-0.0204861499,-0.481271654
0.0182918124,-0.0179659855,-0.481823653
0.0185388271,-0.017958561,-0.481875986
0.0188794639,-0.0179483071,-0.48194477
0.0192195307,-0.0179392919,-0.482010454
0.0195595566,-0.0179321039,-0.482075036
0.0198994018,-0.0179270096,-0.482139707
0.0202396382,-0.017924428,-0.482204795
0.0205798075,-0.0179249849,-0.482269794
0.020920366,-0.0179293603,-0.482334197
0.0212611537,-0.0179382414,-0.482397556
0.0216016192,-0.0179524887,-0.482459694
0.0219421685,-0.0179730728,-0.482520998
0.0222823042,-0.0180010032,-0.482582092
0.0226218104,-0.0180373862,-0.482643843
0.0229602437,-0.0180833135,-0.482707083
0.0232966393,-0.0181398988,-0.48277241
0.0236303825,-0.0182081684,-0.482840121
0.0239609182,-0.0182889216,-0.482910216
0.0242873561,-0.0183825418,-0.482982546
0.0246087369,-0.0184892192,-0.483056933
0.0249249898,-0.0186091959,-0.483133465
0.0252356771,-0.0187422261,-0.483212084
0.0255403537,-0.0188877434,-0.483292699
0.02583839,-0.019045135,-0.483375281
0.0261304732,-0.0192137472,-0.48345983
0.0264154002,-0.0193920229,-0.483545899
0.02669397,-0.0195796471,-0.483633459
0.0269655641,-0.0197758712,-0.483722419
0.0272300486,-0.0199804995,-0.483813137
0.0274876542,-0.0201932862,-0.48390612
0.0277373269,-0.0204128902,-0.484001696
0.0279800333,-0.0206387714,-0.48410064
0.02821601,-0.0208694115,-0.48420316
0.0284464806,-0.0211048219,-0.484309733
0.0286696032,-0.0213418212,-0.48441872
0.0288888812,-0.0215838049,-0.48453024
0.0291018579,-0.0218282435,-0.484640568
0.029310219,-0.0220773909,-0.484747618
0.0295070037,-0.0223240275,-0.484844476
0.0297065899,-0.0225858074,-0.484933615
0.0299131423,-0.0228695776,-0.485013217
0.0300988667,-0.0231409315,-0.485073835
0.0302747209,-0.0234207883,-0.485123456
0.0304061864,-0.0236514844,-0.485157043
0.0305623021,-0.0239544548,-0.485194623
0.0307066292,-0.0242625438,-0.485224664
0.0308379196,-0.0245429222,-0.485244602
0.0309927501,-0.0248448551,-0.485260844
0.0311580375,-0.025136888,-0.485272169
0.031336315,-0.025424514,-0.485273868
0.0315258615,-0.0257019158,-0.485249132
0.0317315236,-0.0259609167,-0.485170126
0.0319534205,-0.026174305,-0.485014826
0.032186579,-0.0263142511,-0.484793544
0.0323844366,-0.0263607092,-0.484575391
0.0325785987,-0.0263320301,-0.484343648
0.032763496,-0.0262369514,-0.484120727
0.0329692885,-0.0260728598,-0.48389262
0.0331784301,-0.0258711148,-0.483697474
0.0334224068,-0.0256209858,-0.483512104
0.0336371027,-0.0253887512,-0.483375311
0.0338453986,-0.0251459368,-0.483258605
0.0340490304,-0.0248896219,-0.483156085
0.0342456028,-0.0246211924,-0.483066082
0.0344166197,-0.0243711844,-0.482991755
0.0345962532,-0.0240952168,-0.48291263
0.0347757638,-0.0238096733,-0.482830584
0.034953773,-0.0235233773,-0.482747585
0.0351387374,-0.0232304018,-0.4826608
0.0353191793,-0.0229532868,-0.482573628
0.0355054736,-0.0226779096,-0.482476175
0.0357069373,-0.0223895125,-0.482352078
0.0359019414,-0.0221168194,-0.482206702
0.036103677,-0.0218237396,-0.482022524
0.0362766869,-0.0215460751,-0.481836379
0.0364422575,-0.021265164,-0.481640548
0.036571946,-0.0210435186,-0.481479406
0.0367066227,-0.0208083186,-0.481304854
0.0368556157,-0.0205410216,-0.481105357
0.0368691608,-0.0205164943,-0.481087089
0.018285295,-0.0175406337,-0.482010186
0.0186201539,-0.0175334271,-0.482081026
0.0189602152,-0.0175274033,-0.482150406
0.019300092,-0.0175224934,-0.482217997
0.0196397658,-0.0175190214,-0.482284904
0.0199795645,-0.0175174326,-0.48235175
0.0203195643,-0.0175181609,-0.482418597
0.0206596255,-0.0175217427,-0.482484937
0.0209999718,-0.017528886,-0.482550323
0.0213403422,-0.01754044,-0.482614309
0.0216810945,-0.0175573695,-0.482676923
0.0220214725,-0.0175806489,-0.482738286
0.0223619808,-0.017611308,-0.482799083
0.0227013044,-0.0176502317,-0.48285979
0.0230397917,-0.0176984742,-0.482921273
0.0233762711,-0.0177568141,-0.482984126
0.0237104762,-0.0178260487,-0.483048826
0.0240417793,-0.0179066118,-0.483115703
0.0243690833,-0.0179987829,-0.483184695
0.0246920772,-0.0181030016,-0.483255923
0.0250102133,-0.0182194449,-0.483329475
0.0253230147,-0.018348258,-0.483405441
0.0256301928,-0.0184893459,-0.483483791
0.0259313267,-0.0186419692,-0.483564615
0.0262269657,-0.0188048705,-0.483647883
0.0265162941,-0.0189759731,-0.483732969
0.0268002078,-0.019154802,-0.483819753
0.0270777494,-0.0193400867,-0.483907938
0.0273500793,-0.0195326693,-0.483998328
0.0276156235,-0.0197313894,-0.484090954
0.0278751571,-0.0199360959,-0.484186918
0.0281299688,-0.020146668,-0.48428756
0.0283804014,-0.0203606375,-0.484393209
0.0286263898,-0.020573847,-0.484503031
0.0288635511,-0.0207797755,-0.484614134
0.0291051734,-0.0209906958,-0.48473227
0.0293449275,-0.0212024152,-0.484853029
0.0295703579,-0.0214029439,-0.484967887
0.0298087038,-0.021617882,-0.485088974
0.030049786,-0.0218427684,-0.485208482
0.0302897263,-0.0220761448,-0.485322148
0.0305044167,-0.022294106,-0.4854182
0.0307222884,-0.0225256402,-0.485511243
0.0309384782,-0.0227650646,-0.485603213
0.0311361607,-0.0229949113,-0.48569113
0.0313365832,-0.023242915,-0.48578912
0.031517949,-0.0234840792,-0.485888034
0.0317153186,-0.0237672403,-0.486005425
0.031881161,-0.0240262467,-0.486108333
0.0320140049,-0.0242501013,-0.486190468
0.0320793465,-0.0243677124,-0.486230463
0.0321832821,-0.024577409,-0.486294359
0.0322697349,-0.0247845631,-0.48634994
0.0322940797,-0.0248510558,-0.48636651
0.0323342346,-0.0249755662,-0.486394793
0.0323638543,-0.0250877663,-0.486416101
0.032395497,-0.0252370555,-0.486437291
0.0324155316,-0.025341874,-0.486448497
0.0324388891,-0.025462646,-0.486456364
0.0324553996,-0.0255393665,-0.486455828
0.0324674211,-0.0255837105,-0.486451238
0.032489296,-0.0256371554,-0.486435115
0.0325165689,-0.0256604813,-0.486403883
0.0325380005,-0.0256370828,-0.486342102
0.0325366966,-0.0256168712,-0.486306995
0.0325149819,-0.0255670883,-0.486217171
0.0324890241,-0.0255388394,-0.486147076
0.0324732549,-0.025527399,-0.486106306
0.0324387252,-0.0255116634,-0.486015111
0.0324317738,-0.0255096983,-0.485995829
0.0324186459,-0.0255069993,-0.485955358
0.0323975906,-0.0255060345,-0.485865802
0.0323908664,-0.0255083833,-0.485810757
0.0323917456,-0.0255185887,-0.485694498
0.0323956497,-0.0255219303,-0.48566398
0.0324082077,-0.0255287401,-0.485604465
0.032412827,-0.0255306568,-0.485588104
0.0324243568,-0.0255348273,-0.485553145
0.032454934,-0.0255430378,-0.485484123
0.0324614719,-0.0255444273,-0.485472053
0.0324762836,-0.0255473256,-0.485446393
0.0325114764,-0.0255529825,-0.485394299
0.0325325206,-0.0255556405,-0.485368311
0.0325790308,-0.0255604647,-0.485318184
