

X [ m ], Y [ m ], Z [ m ]
5.56689082e-03, 1.04936473e-02, -5.22588134e-01
5.58897713e-03, 1.06585380e-02, -5.22577584e-01
5.49342576e-03, 1.07440008e-02, -5.22480726e-01
5.38442563e-03, 1.06660100e-02, -5.22389054e-01
5.89250773e-03, 1.13019682e-02, -5.27472913e-01
5.82387717e-03, 1.12509225e-02, -5.27623415e-01
5.83038991e-03, 1.14473952e-02, -5.27600229e-01
5.88971283e-03, 1.10853203e-02, -5.27500868e-01
5.95413614e-03, 1.13590257e-02, -5.27328610e-01
5.89335570e-03, 1.14827557e-02, -5.27445555e-01
5.91527484e-03, 1.09007200e-02, -5.27472198e-01
5.97107084e-03, 1.08293295e-02, -5.27375162e-01
5.90219349e-03, 1.07767535e-02, -5.27505577e-01
5.84479887e-03, 1.09087527e-02, -5.27601123e-01
5.71781350e-03, 1.14300586e-02, -5.28059423e-01
5.73141640e-03, 1.15611209e-02, -5.28150976e-01
5.74136665e-03, 1.15548391e-02, -5.27942300e-01
5.73085574e-03, 1.13415420e-02, -5.27917922e-01
5.69409179e-03, 1.12550566e-02, -5.28065026e-01
5.63640241e-03, 1.11733489e-02, -5.28456211e-01
5.57478331e-03, 1.10272989e-02, -5.28546333e-01
5.62792411e-03, 1.11665335e-02, -5.28643727e-01
5.65587031e-03, 1.11736637e-02, -5.28241575e-01
5.68793854e-03, 1.13123106e-02, -5.28577685e-01
5.59223862e-03, 1.10115791e-02, -5.28368890e-01
5.64463483e-03, 1.07450848e-02, -5.28004766e-01
5.70144411e-03, 1.06877144e-02, -5.27869403e-01
5.63206431e-03, 1.05740186e-02, -5.27979553e-01
5.59529196e-03, 1.08038280e-02, -5.28148651e-01
5.65781677e-03, 1.09219356e-02, -5.28032243e-01
5.57662267e-03, 1.06360922e-02, -5.28113902e-01
5.70444530e-03, 1.08618550e-02, -5.27891815e-01
5.56739571e-04, 1.08832344e-02, -5.28203487e-01
5.74852980e-04, 1.10613517e-02, -5.28179705e-01
6.27399946e-04, 1.09981839e-02, -5.28322220e-01
6.14189892e-04, 1.08216619e-02, -5.28346062e-01
5.50630793e-04, 1.06964568e-02, -5.28231859e-01
4.98039066e-04, 1.09414868e-02, -5.28052568e-01
4.93778731e-04, 1.07624652e-02, -5.28097868e-01
3.56498698e-04, 1.10924346e-02, -5.27630866e-01
2.87248607e-04, 1.09686088e-02, -5.27494192e-01
3.14625388e-04, 1.11300368e-02, -5.27462244e-01
4.23204590e-04, 1.12131732e-02, -5.27742326e-01
3.97524476e-04, 1.10466741e-02, -5.27775109e-01
3.82695143e-04, 1.12554859e-02, -5.27585328e-01
5.22544025e-04, 1.16928788e-02, -5.27431309e-01
5.40335721e-04, 1.16625018e-02, -5.27613163e-01
4.67751437e-04, 1.15557024e-02, -5.27500093e-01
5.86151960e-04, 1.18253278e-02, -5.27374327e-01
6.01921347e-04, 1.17985131e-02, -5.27545214e-01
4.47945466e-04, 1.15780821e-02, -5.27325988e-01
5.05094416e-04, 1.17098158e-02, -5.27263999e-01
1.68104103e-04, 5.61852427e-03, -5.24393439e-01
2.21833136e-04, 5.47825126e-03, -5.24332523e-01
1.33091235e-04, 5.58584556e-03, -5.24233043e-01
2.07491219e-04, 5.65246958e-03, -5.24552643e-01
1.13772214e-04, 5.74752502e-03, -5.24446428e-01
4.90949070e-03, 8.69560707e-03, -5.23300886e-01
4.72020777e-03, 8.47179350e-03, -5.23294032e-01
4.85623907e-03, 8.53744615e-03, -5.23371756e-01
5.28008724e-03, 9.00788140e-03, -5.23426414e-01
5.07638184e-03, 9.60947108e-03, -5.22701800e-01
4.88583092e-03, 9.42691509e-03, -5.22708893e-01
4.71186917e-03, 9.03920084e-03, -5.22894502e-01
4.79958113e-03, 8.95992853e-03, -5.23007035e-01
4.85339435e-03, 9.09220893e-03, -5.22941232e-01
4.62314067e-03, 9.12279170e-03, -5.22787988e-01
4.56500193e-03, 8.99404380e-03, -5.22851467e-01
4.76878509e-03, 9.17028170e-03, -5.22830069e-01
4.65611834e-03, 8.91042128e-03, -5.22958279e-01
5.68439672e-03, 9.59658530e-03, -5.23453891e-01
5.62828267e-03, 9.64325294e-03, -5.23306310e-01
5.63413091e-03, 9.45376791e-03, -5.23497045e-01
5.73517568e-03, 9.54766292e-03, -5.23595870e-01
5.78402309e-03, 9.69836954e-03, -5.23553610e-01
5.73684741e-03, 9.74418223e-03, -5.23405790e-01
5.52354241e-03, 9.56148561e-03, -5.23219407e-01
5.41115273e-03, 9.48079675e-03, -5.23138821e-01
5.35486825e-03, 9.34361108e-03, -5.23190796e-01
4.32035187e-03, 9.42178350e-03, -5.22529185e-01
4.16001212e-03, 9.40607581e-03, -5.22508025e-01
4.26488696e-03, 9.29244608e-03, -5.22581458e-01
4.47399681e-03, 9.44379997e-03, -5.22548020e-01
4.36601928e-03, 9.54980776e-03, -5.22468507e-01
4.42672241e-03, 9.31762904e-03, -5.22604406e-01
4.22541331e-03, 9.51650459e-03, -5.22463500e-01
4.52796835e-03, 9.21729393e-03, -5.22687316e-01
4.68002912e-03, 9.25260969e-03, -5.22725403e-01
4.57975687e-03, 9.34756082e-03, -5.22628784e-01
4.36924165e-03, 9.18536633e-03, -5.22656798e-01
4.47235396e-03, 9.08417813e-03, -5.22749662e-01
4.93814284e-03, 9.56728403e-03, -5.22646427e-01
4.98663308e-03, 9.70052369e-03, -5.22587180e-01
4.84268693e-03, 9.66934767e-03, -5.22532940e-01
4.80125938e-03, 9.51680541e-03, -5.22608995e-01
4.89771133e-04, 9.60826036e-03, -5.23401558e-01
4.59975592e-04, 9.45077650e-03, -5.23381114e-01
5.67522307e-04, 9.53092519e-03, -5.23284435e-01
5.96135331e-04, 9.69202630e-03, -5.23308694e-01
5.17749402e-04, 9.77209583e-03, -5.23434520e-01
9.39781021e-04, 9.01068375e-03, -5.22893190e-01
9.56796517e-04, 9.15974658e-03, -5.22907436e-01
8.37330415e-04, 9.10702068e-03, -5.22979319e-01
8.21526803e-04, 8.94063339e-03, -5.22964120e-01
1.06451230e-03, 9.05663986e-03, -5.22816658e-01
1.03765738e-03, 8.91022384e-03, -5.22802234e-01
1.32168829e-03, 9.73382313e-03, -5.22844791e-01
1.17625296e-03, 9.71294194e-03, -5.22915542e-01
1.27941067e-03, 9.59269237e-03, -5.22823513e-01
1.42028846e-03, 9.84752923e-03, -5.22840440e-01
3.21404822e-03, 7.63085205e-03, -5.28616488e-01
3.14601115e-03, 7.71552837e-03, -5.28730571e-01
3.31057305e-03, 7.73203699e-03, -5.28709233e-01
3.39682354e-03, 7.66823627e-03, -5.28597236e-01
3.06514977e-03, 7.61982799e-03, -5.28629899e-01
3.11020087e-03, 7.40747014e-03, -5.28358757e-01
2.69563030e-03, 7.74159376e-03, -5.28724849e-01
2.84705893e-03, 7.72290118e-03, -5.28738260e-01
2.76391208e-03, 7.64946733e-03, -5.28647661e-01
2.78291292e-03, 7.82092847e-03, -5.28819144e-01
2.62984284e-03, 7.85105769e-03, -5.28801680e-01
2.61998177e-03, 7.66355125e-03, -5.28621078e-01
2.54062982e-03, 7.77277583e-03, -5.28694332e-01
2.83617410e-03, 7.56968604e-03, -5.28568149e-01
2.91057187e-03, 7.63354730e-03, -5.28649151e-01
2.83351680e-03, 7.47851096e-03, -5.28450847e-01
2.70435656e-03, 7.56611722e-03, -5.28537333e-01
2.28510657e-03, 7.73946242e-03, -5.28539181e-01
2.47244327e-03, 7.51603441e-03, -5.28385997e-01
2.88171461e-03, 7.90997874e-03, -5.28917193e-01
3.00942524e-03, 7.87446462e-03, -5.28900206e-01
2.93936906e-03, 7.80001003e-03, -5.28826952e-01
2.71439226e-03, 7.93303642e-03, -5.28897345e-01
2.82148295e-03, 8.02973192e-03, -5.29002488e-01
3.01203108e-03, 7.98737723e-03, -5.28994203e-01
2.99830292e-03, 7.70946126e-03, -5.28735161e-01
3.07968119e-03, 7.79955368e-03, -5.28826058e-01
2.98426114e-03, 6.89704949e-03, -5.21969497e-01
2.86164321e-03, 6.96190726e-03, -5.21891236e-01
2.90664262e-03, 6.82093715e-03, -5.21854877e-01
2.94483174e-03, 7.04914937e-03, -5.21995127e-01
2.64356937e-03, 7.32142758e-03, -5.21912515e-01
2.49759504e-03, 7.36675411e-03, -5.21871746e-01
2.54612858e-03, 7.22389901e-03, -5.21823704e-01
2.68694456e-03, 7.17228418e-03, -5.21867454e-01
2.74132262e-03, 7.41893379e-03, -5.21995127e-01
2.59803794e-03, 7.47005269e-03, -5.21953762e-01
2.78341258e-03, 7.26267835e-03, -5.21957755e-01
2.77700927e-03, 7.83865713e-03, -5.22153020e-01
2.80929985e-03, 7.67706148e-03, -5.22118330e-01
2.91929161e-03, 7.78759271e-03, -5.22200763e-01
2.74309376e-03, 7.99897593e-03, -5.22188604e-01
2.62851198e-03, 7.88226910e-03, -5.22117198e-01
2.66236719e-03, 7.73188099e-03, -5.22076488e-01
2.88984342e-03, 7.94969872e-03, -5.22229016e-01
2.84383888e-03, 7.52019277e-03, -5.22085428e-01
2.87671364e-03, 7.35891424e-03, -5.22050619e-01
2.94888881e-03, 7.62003241e-03, -5.22175193e-01
2.69971136e-03, 7.57444510e-03, -5.22033811e-01
2.97558168e-03, 7.45408889e-03, -5.22145927e-01
2.22598319e-03, 7.70860352e-03, -5.21949410e-01
2.14990438e-03, 7.86798354e-03, -5.22010803e-01
2.06131209e-03, 7.70969596e-03, -5.21935940e-01
2.12437869e-03, 7.56633561e-03, -5.21872282e-01
2.28687609e-03, 7.54055427e-03, -5.21885633e-01
2.39308155e-03, 7.67054223e-03, -5.21969378e-01
2.33905111e-03, 7.83728994e-03, -5.22025645e-01
2.46864324e-03, 7.92518910e-03, -5.22088587e-01
2.42989161e-03, 8.07264633e-03, -5.22131085e-01
2.28495500e-03, 7.97158107e-03, -5.22066951e-01
2.51182355e-03, 7.77318142e-03, -5.22043705e-01
2.58737733e-03, 8.03842768e-03, -5.22156954e-01
3.05783143e-03, 7.72722950e-03, -5.22264242e-01
3.16006294e-03, 7.83624221e-03, -5.22345066e-01
3.03136511e-03, 7.89855048e-03, -5.22284746e-01
3.18111689e-03, 7.66038569e-03, -5.22331178e-01
3.08351708e-03, 7.55237695e-03, -5.22245109e-01
3.00737238e-03, 8.06304533e-03, -5.22307575e-01
3.13873985e-03, 8.01161863e-03, -5.22363365e-01
3.10691446e-03, 8.17942247e-03, -5.22376835e-01
2.97183171e-03, 8.23397189e-03, -5.22332847e-01
2.86433846e-03, 8.10932647e-03, -5.22261083e-01
2.59682233e-03, 8.80084652e-03, -5.22357166e-01
2.43707187e-03, 8.65878258e-03, -5.22312522e-01
2.77223182e-03, 8.90905596e-03, -5.22395849e-01
2.55617965e-03, 8.94796383e-03, -5.22392213e-01
2.41977721e-03, 8.82116426e-03, -5.22355139e-01
2.72069941e-03, 8.72412231e-03, -5.22355080e-01
3.20586073e-03, 8.26842431e-03, -5.22436082e-01
3.24209826e-03, 8.45169369e-03, -5.22468984e-01
3.07426159e-03, 8.34187679e-03, -5.22392809e-01
3.33505380e-03, 8.28925427e-03, -5.22494614e-01
3.25150974e-03, 8.14310741e-03, -5.22440195e-01
5.81796002e-03, 8.27098172e-03, -5.25891483e-01
5.84241655e-03, 8.30149930e-03, -5.25724173e-01
5.77079877e-03, 8.16994999e-03, -5.25815129e-01
5.82448393e-03, 8.31321720e-03, -5.26040435e-01
5.88491512e-03, 8.41045752e-03, -5.25891185e-01
5.76150138e-03, 8.17861594e-03, -5.25983036e-01
5.70363970e-03, 8.05138890e-03, -5.25729597e-01
5.77263255e-03, 8.16288497e-03, -5.25640965e-01
5.62391523e-03, 7.94617087e-03, -5.25640309e-01
5.62313106e-03, 7.94537924e-03, -5.25822222e-01
5.69729460e-03, 8.06011539e-03, -5.25908172e-01
5.70419291e-03, 8.05598497e-03, -5.25552690e-01
5.54379681e-03, 8.03271029e-03, -5.24962604e-01
5.60988905e-03, 8.15710891e-03, -5.24895787e-01
5.50274830e-03, 8.06193240e-03, -5.24822593e-01
5.42832538e-03, 7.94914458e-03, -5.24856269e-01
5.47337346e-03, 7.91047793e-03, -5.25032043e-01
5.28728403e-03, 7.71007966e-03, -5.25019288e-01
5.17839706e-03, 7.62715191e-03, -5.24928391e-01
5.20410854e-03, 7.59784551e-03, -5.25095999e-01
5.31312777e-03, 7.68334931e-03, -5.25186300e-01
5.39417239e-03, 7.79245701e-03, -5.25109768e-01
5.36293024e-03, 7.82628916e-03, -5.24942279e-01
5.25350170e-03, 7.74584524e-03, -5.24852633e-01
5.30847255e-03, 8.09731334e-03, -5.24414480e-01
5.40584791e-03, 8.11558031e-03, -5.24554431e-01
5.43515990e-03, 8.25788174e-03, -5.24408221e-01
5.38903521e-03, 8.31148867e-03, -5.24257660e-01
5.28299483e-03, 8.16433132e-03, -5.24278164e-01
5.51394559e-03, 8.39755125e-03, -5.24362564e-01
5.52163273e-03, 8.25269707e-03, -5.24566650e-01
6.04609400e-03, 8.79980996e-03, -5.25395513e-01
6.00099424e-03, 8.70129932e-03, -5.25255382e-01
5.99287311e-03, 8.64422508e-03, -5.25393009e-01
6.08284026e-03, 9.19408165e-03, -5.24970114e-01
6.06022449e-03, 9.21832491e-03, -5.24803102e-01
6.03116164e-03, 9.06893145e-03, -5.24834812e-01
6.12031855e-03, 9.31704417e-03, -5.25081694e-01
6.10638922e-03, 9.34379734e-03, -5.24934053e-01
6.10666024e-03, 9.18943156e-03, -5.25158584e-01
5.87394787e-03, 8.65246169e-03, -5.24807215e-01
5.83132729e-03, 8.67208652e-03, -5.24672091e-01
5.82757778e-03, 8.51146504e-03, -5.24861336e-01
5.91645157e-03, 8.79507419e-03, -5.24761021e-01
5.91563061e-03, 8.62605497e-03, -5.24978995e-01
5.82266692e-03, 8.26539285e-03, -5.25560737e-01
5.82704367e-03, 8.29407107e-03, -5.25421798e-01
5.76433213e-03, 8.16465635e-03, -5.25481284e-01
5.88681828e-03, 8.39815009e-03, -5.25549829e-01
5.50340302e-03, 7.87886139e-03, -5.25198758e-01
5.52209234e-03, 7.86065590e-03, -5.25371194e-01
5.60637889e-03, 7.97057338e-03, -5.25291860e-01
5.41947642e-03, 7.76924565e-03, -5.25281787e-01
5.33184782e-03, 7.66307721e-03, -5.25362432e-01
5.34560112e-03, 7.64813973e-03, -5.25545955e-01
5.43586724e-03, 7.75309326e-03, -5.25460124e-01
5.24251815e-03, 7.55905733e-03, -5.25451660e-01
5.22683328e-03, 7.57655315e-03, -5.25273561e-01
5.53169707e-03, 7.84601085e-03, -5.25547981e-01
5.44397486e-03, 7.74229225e-03, -5.25639772e-01
5.53856883e-03, 7.84141105e-03, -5.25733113e-01
5.61815780e-03, 7.95506407e-03, -5.25462568e-01
5.69013739e-03, 8.06135871e-03, -5.25386751e-01
5.75933978e-03, 8.19181278e-03, -5.25311887e-01
3.95122403e-03, 6.76237280e-03, -5.27028918e-01
3.82245728e-03, 6.69337111e-03, -5.27096391e-01
3.90759623e-03, 6.80622598e-03, -5.27171612e-01
4.32872120e-03, 7.16008525e-03, -5.27012944e-01
4.39112633e-03, 7.27752782e-03, -5.27098775e-01
4.44562035e-03, 7.25034578e-03, -5.26951253e-01
4.28190269e-03, 7.19817495e-03, -5.27166903e-01
4.37466009e-03, 6.73212484e-03, -5.26100636e-01
4.27364837e-03, 6.63625030e-03, -5.26192844e-01
4.44145454e-03, 6.84545469e-03, -5.26176810e-01
4.40677907e-03, 6.88241329e-03, -5.26344121e-01
3.75592173e-03, 6.22046506e-03, -5.26449680e-01
3.86602152e-03, 6.28364552e-03, -5.26383460e-01
3.78702744e-03, 6.16936805e-03, -5.26299357e-01
4.12626099e-03, 6.58756820e-03, -5.26441574e-01
4.07951279e-03, 6.62947306e-03, -5.26597083e-01
4.16941289e-03, 6.54909527e-03, -5.26284158e-01
4.05679177e-03, 6.46924879e-03, -5.26373744e-01
4.00673831e-03, 6.50679553e-03, -5.26531398e-01
3.83895799e-03, 6.47718553e-03, -5.26735961e-01
3.68212932e-03, 6.39220374e-03, -5.26801705e-01
3.63556133e-03, 6.45239418e-03, -5.26933074e-01
3.73318326e-03, 6.57690782e-03, -5.27017713e-01
3.98351112e-03, 6.35186071e-03, -5.26296794e-01
4.09563212e-03, 6.42911484e-03, -5.26206553e-01
4.01745876e-03, 6.31512282e-03, -5.26128829e-01
3.90173541e-03, 6.23749150e-03, -5.26217461e-01
3.82004865e-03, 6.12900220e-03, -5.26136577e-01
3.74095514e-03, 6.01990568e-03, -5.26054204e-01
3.70550877e-03, 6.05349056e-03, -5.26214182e-01
3.85086704e-03, 6.10213354e-03, -5.25972843e-01
3.93214216e-03, 6.20511826e-03, -5.26048720e-01
4.12328541e-03, 6.40210230e-03, -5.26036441e-01
4.86119278e-03, 7.36229029e-03, -5.26424229e-01
4.98887850e-03, 7.42632896e-03, -5.26353419e-01
4.89799073e-03, 7.32274540e-03, -5.26261330e-01
4.76853224e-03, 7.25563429e-03, -5.26342690e-01
4.81529767e-03, 7.40312645e-03, -5.26579559e-01
4.94465604e-03, 7.46965269e-03, -5.26509643e-01
4.72676335e-03, 7.28768064e-03, -5.26503682e-01
4.54843184e-03, 7.34095974e-03, -5.26923954e-01
4.50039143e-03, 7.35844905e-03, -5.27042449e-01
4.61396948e-03, 7.43014086e-03, -5.26968122e-01
4.64281300e-03, 7.38142198e-03, -5.26826560e-01
4.39894479e-03, 6.71210699e-03, -5.25925636e-01
4.47786506e-03, 6.78697135e-03, -5.25818884e-01
4.39137453e-03, 6.66821981e-03, -5.25743604e-01
4.46820399e-03, 6.81671640e-03, -5.25993824e-01
4.57989285e-03, 6.88554952e-03, -5.25680840e-01
4.60243691e-03, 6.89767115e-03, -5.25450349e-01
4.48435312e-03, 6.76372554e-03, -5.25592864e-01
4.56692046e-03, 6.90570334e-03, -5.25886953e-01
4.66926023e-03, 7.00025586e-03, -5.25793970e-01
4.68427036e-03, 6.99585583e-03, -5.25598168e-01
4.68888879e-03, 7.15114689e-03, -5.26257813e-01
4.80649946e-03, 7.22951768e-03, -5.26181996e-01
4.72202944e-03, 7.12586986e-03, -5.26093423e-01
4.58126981e-03, 7.07256049e-03, -5.26335061e-01
4.65310179e-03, 7.18124164e-03, -5.26421249e-01
4.61296737e-03, 7.04022264e-03, -5.26169777e-01
4.92743170e-03, 7.29794474e-03, -5.26096940e-01
5.02381008e-03, 7.39016524e-03, -5.26190996e-01
5.04531944e-03, 7.36947218e-03, -5.26009440e-01
4.94613824e-03, 7.28039304e-03, -5.25914669e-01
4.83336812e-03, 7.20563903e-03, -5.26004434e-01
4.75381827e-03, 7.10921222e-03, -5.25903463e-01
4.85465815e-03, 7.18807010e-03, -5.25819957e-01
4.76955902e-03, 7.09372852e-03, -5.25713801e-01
4.64417227e-03, 7.01753516e-03, -5.25991499e-01
4.54377988e-03, 6.93169143e-03, -5.26081443e-01
4.50864388e-03, 6.96034171e-03, -5.26258647e-01
3.94278252e-03, 6.38679601e-03, -5.23671210e-01
3.90387606e-03, 6.23814901e-03, -5.23712635e-01
3.97629058e-03, 6.35383790e-03, -5.23826063e-01
3.90555942e-03, 6.42087543e-03, -5.23511887e-01
3.87203321e-03, 6.27562264e-03, -5.23552597e-01
3.97953484e-03, 6.53713895e-03, -5.23626983e-01
4.01550950e-03, 6.49756705e-03, -5.23786187e-01
4.01279517e-03, 6.32770732e-03, -5.23987472e-01
3.96488002e-03, 6.18101330e-03, -5.24041533e-01
4.04118281e-03, 6.29210519e-03, -5.24151325e-01
3.93378036e-03, 6.20437926e-03, -5.23871958e-01
4.05298779e-03, 6.46697544e-03, -5.23937881e-01
4.09579277e-03, 6.44153357e-03, -5.24099052e-01
4.00730874e-03, 7.10203964e-03, -5.23233950e-01
3.94930039e-03, 7.17470935e-03, -5.23106217e-01
3.91486380e-03, 7.00258603e-03, -5.23131192e-01
3.96818947e-03, 6.94154995e-03, -5.23265660e-01
4.06126911e-03, 7.04146782e-03, -5.23370147e-01
4.04780870e-03, 7.26353284e-03, -5.23209751e-01
4.10522195e-03, 7.19915843e-03, -5.23336530e-01
3.93123180e-03, 6.77879713e-03, -5.23297668e-01
3.89958243e-03, 6.61731791e-03, -5.23326576e-01
3.97721538e-03, 6.73011644e-03, -5.23439288e-01
4.01842035e-03, 6.89647673e-03, -5.23398995e-01
3.85121885e-03, 6.66450895e-03, -5.23184359e-01
3.87985329e-03, 6.83352258e-03, -5.23159564e-01
3.82683869e-03, 6.89850934e-03, -5.23028731e-01
3.85508570e-03, 7.07511976e-03, -5.23004472e-01
3.76338488e-03, 6.97527686e-03, -5.22900045e-01
3.74140521e-03, 6.79112505e-03, -5.22917032e-01
3.80064757e-03, 6.72493316e-03, -5.23047388e-01
4.37762961e-03, 7.08794640e-03, -5.23995876e-01
4.41774819e-03, 7.05035171e-03, -5.24140418e-01
4.32232535e-03, 6.95079891e-03, -5.24047673e-01
4.42885468e-03, 7.22103007e-03, -5.23936749e-01
4.40274971e-03, 7.47403549e-03, -5.23619413e-01
4.32679057e-03, 7.47693889e-03, -5.23497403e-01
4.43134969e-03, 7.60007603e-03, -5.23554087e-01
4.49238019e-03, 7.55076995e-03, -5.23692131e-01
4.21982864e-03, 7.30319880e-03, -5.23453772e-01
4.22598701e-03, 7.43758073e-03, -5.23366988e-01
4.14111326e-03, 7.35389022e-03, -5.23297131e-01
4.15819371e-03, 7.13667739e-03, -5.23475826e-01
4.24073031e-03, 7.20727257e-03, -5.23569763e-01
4.34857886e-03, 6.74991915e-03, -5.24414659e-01
4.31241002e-03, 6.78203488e-03, -5.24254024e-01
4.26054513e-03, 6.64423686e-03, -5.24307191e-01
4.40040417e-03, 6.88004680e-03, -5.24353504e-01
4.37321234e-03, 6.71093492e-03, -5.24588048e-01
4.43552854e-03, 6.84827147e-03, -5.24516284e-01
4.29380266e-03, 6.61219470e-03, -5.24480700e-01
4.17527417e-03, 6.54071709e-03, -5.24203956e-01
4.22371598e-03, 6.67860592e-03, -5.24151027e-01
4.13630763e-03, 6.57464657e-03, -5.24045944e-01
4.12688451e-03, 6.40483480e-03, -5.24263084e-01
4.20950446e-03, 6.50782371e-03, -5.24372756e-01
-1.82196556e-04, 7.15067983e-03, -5.25125265e-01
-1.92781576e-04, 7.08804373e-03, -5.24959505e-01
-2.06897661e-04, 7.30607845e-03, -5.25154293e-01
-1.64954050e-04, 7.17238709e-03, -5.25281787e-01
-1.56064416e-04, 6.97775558e-03, -5.25095403e-01
-1.36401868e-04, 7.01001426e-03, -5.25249064e-01
-1.91644955e-04, 7.50801433e-03, -5.25519431e-01
-1.36356975e-04, 7.38342339e-03, -5.25644302e-01
-1.67767299e-04, 7.35414308e-03, -5.25474906e-01
-2.15521679e-04, 7.48730684e-03, -5.25359631e-01
-2.40788722e-04, 7.64214667e-03, -5.25400221e-01
-2.23078401e-04, 7.67700560e-03, -5.25545180e-01
-1.68693849e-04, 7.54544605e-03, -5.25664151e-01
-2.45821750e-04, 7.81955197e-03, -5.25577009e-01
-2.81462679e-04, 7.91781768e-03, -5.25458157e-01
-2.69931188e-04, 7.97880441e-03, -5.25596321e-01
-2.69057404e-04, 7.79429637e-03, -5.25400877e-01
-2.27038705e-04, 7.86820147e-03, -5.25715947e-01
-1.96785026e-04, 7.69970985e-03, -5.25692105e-01
-2.33193874e-04, 7.46246660e-03, -5.25180459e-01
-2.69338896e-04, 7.61136133e-03, -5.25040448e-01
-2.48698139e-04, 7.58929737e-03, -5.25255442e-01
-2.37693312e-04, 7.41829118e-03, -5.25047302e-01
-1.91097250e-04, 7.33052334e-03, -5.25317430e-01
-1.80595889e-04, 7.94342812e-03, -5.23980498e-01
-2.02055890e-04, 8.06759577e-03, -5.24060309e-01
-2.34657258e-04, 7.93182477e-03, -5.24164855e-01
-2.08466925e-04, 7.75178475e-03, -5.24053752e-01
-1.56540787e-04, 7.82194454e-03, -5.23897111e-01
-1.96509907e-04, 8.22032709e-03, -5.24058521e-01
-2.38979905e-04, 8.11036676e-03, -5.24183273e-01
-1.44630380e-04, 8.13802239e-03, -5.23912609e-01
-2.41425165e-04, 8.29216652e-03, -5.24198294e-01
-1.34655158e-04, 8.34001508e-03, -5.23933947e-01
-1.86491641e-04, 8.40383489e-03, -5.24064183e-01
-2.60066881e-04, 7.56580522e-03, -5.24428368e-01
-2.46373354e-04, 7.57875759e-03, -5.24240673e-01
-2.64208211e-04, 7.70649826e-03, -5.24384141e-01
-2.74903374e-04, 7.65930675e-03, -5.24563968e-01
-2.53541803e-04, 7.44252233e-03, -5.24901748e-01
-2.78338703e-04, 7.60848075e-03, -5.24762750e-01
-2.61765148e-04, 7.42289005e-03, -5.24747670e-01
1.45403377e-03, 6.11565588e-03, -5.26746035e-01
1.60308043e-03, 6.07228605e-03, -5.26785612e-01
1.54967618e-03, 6.40448276e-03, -5.27015328e-01
2.03957944e-03, 6.31898176e-03, -5.27089119e-01
1.96954515e-03, 6.44314429e-03, -5.27154803e-01
2.19043810e-03, 6.29815552e-03, -5.27100027e-01
2.12933938e-03, 6.19666465e-03, -5.27028680e-01
1.87251577e-03, 6.34509698e-03, -5.27069688e-01
1.70769403e-03, 6.37795124e-03, -5.27048647e-01
1.64236780e-03, 6.50200620e-03, -5.27116597e-01
1.80551363e-03, 6.47007208e-03, -5.27138293e-01
1.53722649e-03, 5.63908601e-03, -5.26250005e-01
1.76145392e-03, 5.64059522e-03, -5.26437283e-01
1.68170780e-03, 5.95051004e-03, -5.26718736e-01
1.83918094e-03, 5.90861542e-03, -5.26753485e-01
1.75889663e-03, 5.82727417e-03, -5.26643693e-01
1.53125392e-03, 6.00013416e-03, -5.26681244e-01
1.16955745e-03, 6.14106562e-03, -5.26559055e-01
1.06380763e-03, 6.24490250e-03, -5.26584625e-01
1.20077992e-03, 6.21958170e-03, -5.26668906e-01
1.27807597e-03, 6.09273417e-03, -5.26597679e-01
1.20529742e-03, 6.03294512e-03, -5.26465952e-01
9.78193944e-04, 6.38433220e-03, -5.26660681e-01
8.95134872e-04, 6.51993323e-03, -5.26725173e-01
1.04344985e-03, 6.47005113e-03, -5.26797116e-01
9.33204778e-04, 6.28826907e-03, -5.26509762e-01
1.28032686e-03, 6.70749461e-03, -5.27126253e-01
1.13200315e-03, 6.75087562e-03, -5.27080774e-01
1.21598784e-03, 6.83121337e-03, -5.27182281e-01
1.42960611e-03, 6.66575553e-03, -5.27162492e-01
1.36702671e-03, 6.79379469e-03, -5.27226806e-01
9.69336659e-04, 6.59491541e-03, -5.26853621e-01
1.04796654e-03, 6.67266129e-03, -5.26972651e-01
2.85456702e-03, 5.16622420e-03, -5.25573671e-01
2.96964939e-03, 5.24503738e-03, -5.25677204e-01
2.99814926e-03, 5.21925231e-03, -5.25521159e-01
2.69229431e-03, 5.12593240e-03, -5.25627971e-01
2.81596975e-03, 5.19290287e-03, -5.25726199e-01
2.88949930e-03, 5.13860397e-03, -5.25418878e-01
2.73750117e-03, 5.09072561e-03, -5.25471985e-01
2.62656691e-03, 5.01665240e-03, -5.25364041e-01
2.51816865e-03, 4.93526272e-03, -5.25246739e-01
2.44933600e-03, 4.98595461e-03, -5.25400639e-01
2.78177112e-03, 5.05655119e-03, -5.25317252e-01
2.67273095e-03, 4.97265626e-03, -5.25209129e-01
2.55988259e-03, 5.05546900e-03, -5.25518954e-01
3.42158554e-03, 5.38570527e-03, -5.24980962e-01
3.34224734e-03, 5.27567277e-03, -5.24895430e-01
3.30823427e-03, 5.30382339e-03, -5.25063634e-01
3.50325834e-03, 5.49521251e-03, -5.25066197e-01
-1.97003028e-05, 1.03731798e-02, -5.25363803e-01
-5.28723067e-05, 1.02802673e-02, -5.25481462e-01
-5.01853210e-05, 1.02328165e-02, -5.25316775e-01
3.43383035e-05, 1.04899490e-02, -5.25229514e-01
