
[Name]
Streamline 1

[Data]
X [ m ], Y [ m ], Z [ m ]
1.94184063e-03, 9.12931934e-03, -5.25742352e-01
1.78609998e-03, 8.93386733e-03, -5.25507390e-01
1.64681184e-03, 8.73618014e-03, -5.25264919e-01
1.52614131e-03, 8.53424333e-03, -5.25014281e-01
1.42720842e-03, 8.32734909e-03, -5.24758101e-01
1.35184522e-03, 8.11401941e-03, -5.24497211e-01
1.30096520e-03, 7.89414160e-03, -5.24234533e-01
1.27357116e-03, 7.66771659e-03, -5.23972034e-01
1.26682199e-03, 7.43530551e-03, -5.23711503e-01
1.27633801e-03, 7.19815213e-03, -5.23453176e-01
1.29696820e-03, 6.95823226e-03, -5.23197532e-01
1.32406328e-03, 6.71672402e-03, -5.22943735e-01
1.35448819e-03, 6.47454429e-03, -5.22691548e-01
1.38709520e-03, 6.23121625e-03, -5.22441387e-01
1.42240990e-03, 5.98563859e-03, -5.22194266e-01
1.46164245e-03, 5.73604181e-03, -5.21951318e-01
1.50528352e-03, 5.48144197e-03, -5.21713972e-01
1.55247666e-03, 5.22072986e-03, -5.21483064e-01
1.60127133e-03, 4.95354878e-03, -5.21260083e-01
1.64987252e-03, 4.67853248e-03, -5.21046340e-01
1.69659499e-03, 4.39448934e-03, -5.20842969e-01
1.73955981e-03, 4.10163077e-03, -5.20649731e-01
1.77724857e-03, 3.80323268e-03, -5.20465434e-01
1.80954731e-03, 3.50138824e-03, -5.20287216e-01
1.83724484e-03, 3.19856266e-03, -5.20113647e-01
1.86113140e-03, 2.89675524e-03, -5.19944608e-01
1.88199361e-03, 2.59339507e-03, -5.19780159e-01
1.90027093e-03, 2.28620647e-03, -5.19621789e-01
1.91548152e-03, 1.97506906e-03, -5.19471288e-01
1.92685612e-03, 1.65984221e-03, -5.19328773e-01
1.93360110e-03, 1.34206889e-03, -5.19194007e-01
1.93508063e-03, 1.02201395e-03, -5.19066453e-01
1.93063647e-03, 6.99498109e-04, -5.18946230e-01
1.91866816e-03, 3.77120741e-04, -5.18834889e-01
1.89626915e-03, 5.06772194e-05, -5.18732667e-01
1.86044944e-03, -2.74700520e-04, -5.18643141e-01
1.80840597e-03, -6.02015061e-04, -5.18566251e-01
1.73665828e-03, -9.32379800e-04, -5.18501341e-01
1.64383440e-03, -1.25895964e-03, -5.18446624e-01
1.52393023e-03, -1.59866642e-03, -5.18396676e-01
1.38919486e-03, -1.91446114e-03, -5.18354535e-01
1.21491740e-03, -2.27012904e-03, -5.18309772e-01
1.05586159e-03, -2.57061794e-03, -5.18271744e-01
8.92341312e-04, -2.86967959e-03, -5.18232226e-01
7.37373251e-04, -3.14903934e-03, -5.18192768e-01
7.04081263e-04, -3.20871314e-03, -5.18184006e-01
1.12767136e-02, 1.71479024e-02, -5.35065532e-01
1.12301195e-02, 1.71077270e-02, -5.35046041e-01
1.11894701e-02, 1.70737319e-02, -5.35027802e-01
1.11185778e-02, 1.70169640e-02, -5.34993351e-01
1.09866327e-02, 1.69143416e-02, -5.34925759e-01
1.08490568e-02, 1.68058500e-02, -5.34855425e-01
1.06508024e-02, 1.66492164e-02, -5.34752607e-01
1.04559846e-02, 1.64961927e-02, -5.34651220e-01
1.02585293e-02, 1.63444262e-02, -5.34552515e-01
1.00597087e-02, 1.61985327e-02, -5.34460843e-01
9.85050388e-03, 1.60548035e-02, -5.34371495e-01
9.64899920e-03, 1.59253720e-02, -5.34287393e-01
9.43793543e-03, 1.57953426e-02, -5.34194231e-01
9.22832917e-03, 1.56673677e-02, -5.34089386e-01
9.02277883e-03, 1.55419866e-02, -5.33969343e-01
8.82397871e-03, 1.54212164e-02, -5.33836424e-01
8.62170290e-03, 1.52962869e-02, -5.33687532e-01
8.41368642e-03, 1.51606556e-02, -5.33522069e-01
8.23273417e-03, 1.50306672e-02, -5.33365130e-01
8.06083437e-03, 1.48882456e-02, -5.33203065e-01
7.88575225e-03, 1.47141069e-02, -5.33025622e-01
7.77166756e-03, 1.45787578e-02, -5.32901585e-01
7.68758543e-03, 1.44658219e-02, -5.32805264e-01
7.56112672e-03, 1.42763397e-02, -5.32655239e-01
7.43472110e-03, 1.40691549e-02, -5.32506287e-01
7.38187321e-03, 1.39788417e-02, -5.32446086e-01
7.32794870e-03, 1.38864573e-02, -5.32387018e-01
7.21921353e-03, 1.37019772e-02, -5.32273650e-01
7.14087905e-03, 1.35725169e-02, -5.32196760e-01
7.05607422e-03, 1.34375636e-02, -5.32117665e-01
6.88436069e-03, 1.31831234e-02, -5.31965792e-01
6.73014717e-03, 1.29733849e-02, -5.31835496e-01
6.56955130e-03, 1.27734644e-02, -5.31704545e-01
6.36117673e-03, 1.25342254e-02, -5.31538546e-01
6.10978296e-03, 1.22700464e-02, -5.31337678e-01
5.98829612e-03, 1.21503919e-02, -5.31238496e-01
5.90814184e-03, 1.20736100e-02, -5.31171441e-01
5.74495737e-03, 1.19203404e-02, -5.31030953e-01
5.57828322e-03, 1.17633902e-02, -5.30885935e-01
5.40928775e-03, 1.15997409e-02, -5.30741811e-01
5.24120312e-03, 1.14322100e-02, -5.30602992e-01
5.07780816e-03, 1.12697510e-02, -5.30473173e-01
4.91326023e-03, 1.11103142e-02, -5.30349135e-01
4.73936973e-03, 1.09431641e-02, -5.30225039e-01
4.57874034e-03, 1.07844779e-02, -5.30113518e-01
4.43703402e-03, 1.06377611e-02, -5.30014753e-01
4.30122623e-03, 1.04904426e-02, -5.29916704e-01
4.10757773e-03, 1.02704931e-02, -5.29764414e-01
3.93152284e-03, 1.00574065e-02, -5.29609084e-01
3.77198053e-03, 9.84924100e-03, -5.29448926e-01
3.60698719e-03, 9.61323641e-03, -5.29256165e-01
3.46154859e-03, 9.38257761e-03, -5.29057801e-01
3.32844397e-03, 9.14431736e-03, -5.28844476e-01
3.21106683e-03, 8.90156906e-03, -5.28620005e-01
3.10939481e-03, 8.65864754e-03, -5.28389931e-01
3.02356691e-03, 8.41448363e-03, -5.28152525e-01
2.95328093e-03, 8.16976186e-03, -5.27906656e-01
2.89786165e-03, 7.92648550e-03, -5.27652323e-01
2.85381288e-03, 7.68675236e-03, -5.27390540e-01
2.81533389e-03, 7.45115057e-03, -5.27123213e-01
2.77729169e-03, 7.22028129e-03, -5.26852429e-01
2.73611373e-03, 6.99550565e-03, -5.26577830e-01
2.69107963e-03, 6.77886279e-03, -5.26297331e-01
2.64222687e-03, 6.57342235e-03, -5.26008666e-01
2.58806022e-03, 6.38041506e-03, -5.25710821e-01
2.52793776e-03, 6.19729841e-03, -5.25404990e-01
2.46188720e-03, 6.01921650e-03, -5.25095761e-01
2.39072111e-03, 5.84043330e-03, -5.24787664e-01
2.31581950e-03, 5.65569894e-03, -5.24484694e-01
2.23951484e-03, 5.46210539e-03, -5.24188936e-01
2.16330565e-03, 5.25911944e-03, -5.23901463e-01
2.08868738e-03, 5.04676998e-03, -5.23622096e-01
2.01736717e-03, 4.82592219e-03, -5.23349464e-01
1.95028610e-03, 4.59750975e-03, -5.23082912e-01
1.88726257e-03, 4.36171889e-03, -5.22822201e-01
1.82776805e-03, 4.11812589e-03, -5.22567451e-01
1.77106645e-03, 3.86687438e-03, -5.22320211e-01
1.71585695e-03, 3.60816205e-03, -5.22082031e-01
1.66072999e-03, 3.34260706e-03, -5.21853864e-01
1.60404434e-03, 3.07173003e-03, -5.21635950e-01
1.54450594e-03, 2.79676728e-03, -5.21426618e-01
1.48236367e-03, 2.51927972e-03, -5.21223485e-01
1.41768821e-03, 2.24038679e-03, -5.21024466e-01
1.35049759e-03, 1.96026172e-03, -5.20828009e-01
1.28058018e-03, 1.67924096e-03, -5.20633221e-01
1.20726041e-03, 1.39726605e-03, -5.20440102e-01
1.12986565e-03, 1.11455843e-03, -5.20250320e-01
1.04700832e-03, 8.30137462e-04, -5.20064592e-01
9.57787619e-04, 5.45090705e-04, -5.19885004e-01
8.61025648e-04, 2.58757616e-04, -5.19711852e-01
7.56180263e-04, -2.79189844e-05, -5.19545197e-01
6.43241801e-04, -3.14420642e-04, -5.19385040e-01
5.22629241e-04, -6.01138105e-04, -5.19230425e-01
3.95206851e-04, -8.87498783e-04, -5.19080818e-01
2.61959736e-04, -1.17388484e-03, -5.18935621e-01
1.24149810e-04, -1.46067247e-03, -5.18794477e-01
-1.71647698e-05, -1.74821028e-03, -5.18656611e-01
-1.60856784e-04, -2.03630375e-03, -5.18521309e-01
-3.05879978e-04, -2.32459418e-03, -5.18387973e-01
-3.92750488e-04, -2.49676360e-03, -5.18308818e-01
1.14730494e-02, 1.70473047e-02, -5.34860373e-01
1.14501528e-02, 1.70280207e-02, -5.34851134e-01
1.14039062e-02, 1.69925243e-02, -5.34830570e-01
1.13102691e-02, 1.69258323e-02, -5.34785986e-01
1.11377100e-02, 1.68003980e-02, -5.34702718e-01
1.09841432e-02, 1.66831054e-02, -5.34627438e-01
1.07928226e-02, 1.65337678e-02, -5.34531295e-01
1.06009431e-02, 1.63836759e-02, -5.34434736e-01
1.04025574e-02, 1.62318107e-02, -5.34337401e-01
1.01983873e-02, 1.60823017e-02, -5.34240365e-01
1.00063337e-02, 1.59501880e-02, -5.34150600e-01
9.80940834e-03, 1.58235859e-02, -5.34057379e-01
9.59499739e-03, 1.56931654e-02, -5.33950508e-01
9.38982423e-03, 1.55723421e-02, -5.33838391e-01
9.19510238e-03, 1.54582532e-02, -5.33717990e-01
8.99275858e-03, 1.53394658e-02, -5.33576310e-01
8.79018381e-03, 1.52215008e-02, -5.33420801e-01
8.58363323e-03, 1.50976675e-02, -5.33251047e-01
8.39683693e-03, 1.49725806e-02, -5.33087492e-01
8.21960904e-03, 1.48328077e-02, -5.32925248e-01
8.04888923e-03, 1.46737834e-02, -5.32765567e-01
7.88391009e-03, 1.44944349e-02, -5.32609344e-01
7.77506642e-03, 1.43610574e-02, -5.32505691e-01
7.73757091e-03, 1.43125392e-02, -5.32470107e-01
7.66112236e-03, 1.42107382e-02, -5.32398403e-01
7.63039617e-03, 1.41685726e-02, -5.32369852e-01
7.57076172e-03, 1.40847974e-02, -5.32314897e-01
7.48125417e-03, 1.39556313e-02, -5.32233834e-01
7.38889957e-03, 1.38200084e-02, -5.32152176e-01
7.24678393e-03, 1.36132110e-02, -5.32031536e-01
7.07455259e-03, 1.33719081e-02, -5.31892419e-01
6.89272070e-03, 1.31297903e-02, -5.31749547e-01
6.76059863e-03, 1.29625518e-02, -5.31646907e-01
6.57413434e-03, 1.27400374e-02, -5.31502604e-01
6.36681123e-03, 1.25084929e-02, -5.31342745e-01
6.16007671e-03, 1.22934412e-02, -5.31181335e-01
5.97895449e-03, 1.21148163e-02, -5.31034887e-01
5.74220298e-03, 1.18871583e-02, -5.30835152e-01
5.54322777e-03, 1.16942059e-02, -5.30664504e-01
5.36321802e-03, 1.15149738e-02, -5.30512869e-01
5.18470537e-03, 1.13348821e-02, -5.30366361e-01
5.04788198e-03, 1.11979572e-02, -5.30257225e-01
4.86009615e-03, 1.10119628e-02, -5.30112803e-01
4.66847699e-03, 1.08199101e-02, -5.29969096e-01
4.49224608e-03, 1.06373662e-02, -5.29836118e-01
4.29899339e-03, 1.04299700e-02, -5.29685557e-01
4.11325879e-03, 1.02238217e-02, -5.29533923e-01
3.92071158e-03, 1.00029558e-02, -5.29367507e-01
3.73233994e-03, 9.77905188e-03, -5.29193401e-01
3.55192274e-03, 9.55450907e-03, -5.29013693e-01
3.37817334e-03, 9.32552293e-03, -5.28825998e-01
3.21398978e-03, 9.09340568e-03, -5.28632581e-01
3.06095299e-03, 8.85620341e-03, -5.28433084e-01
2.92217941e-03, 8.61274544e-03, -5.28227448e-01
2.80270376e-03, 8.36311188e-03, -5.28015018e-01
2.70716730e-03, 8.10891762e-03, -5.27794600e-01
2.63723312e-03, 7.85159972e-03, -5.27563393e-01
2.59047886e-03, 7.59504642e-03, -5.27321756e-01
2.56165443e-03, 7.34312879e-03, -5.27073026e-01
2.54445989e-03, 7.09736161e-03, -5.26818871e-01
2.53406283e-03, 6.85955118e-03, -5.26558757e-01
2.52644531e-03, 6.63177436e-03, -5.26288867e-01
2.51774606e-03, 6.41775643e-03, -5.26006579e-01
2.50441651e-03, 6.21870579e-03, -5.25710046e-01
2.48378399e-03, 6.03344757e-03, -5.25402188e-01
2.45415187e-03, 5.85674495e-03, -5.25088251e-01
2.41527380e-03, 5.68116503e-03, -5.24773598e-01
2.36752583e-03, 5.50096994e-03, -5.24464369e-01
2.31226347e-03, 5.31228865e-03, -5.24162889e-01
2.25179410e-03, 5.11407992e-03, -5.23870170e-01
2.18788721e-03, 4.90696076e-03, -5.23585320e-01
2.12200382e-03, 4.69185039e-03, -5.23308277e-01
2.05576280e-03, 4.46894998e-03, -5.23037672e-01
1.99006428e-03, 4.23900643e-03, -5.22773325e-01
1.92545704e-03, 4.00117971e-03, -5.22515357e-01
1.86201325e-03, 3.75555479e-03, -5.22265494e-01
1.79894292e-03, 3.50217335e-03, -5.22025108e-01
1.73517037e-03, 3.24204564e-03, -5.21794736e-01
1.66963344e-03, 2.97675817e-03, -5.21574080e-01
1.60196202e-03, 2.70747975e-03, -5.21361232e-01
1.53255102e-03, 2.43564765e-03, -5.21153867e-01
1.46086747e-03, 2.16221763e-03, -5.20949900e-01
1.38721103e-03, 1.88763486e-03, -5.20748258e-01
1.31162128e-03, 1.61178224e-03, -5.20548761e-01
1.23277213e-03, 1.33447233e-03, -5.20351768e-01
1.14997523e-03, 1.05561479e-03, -5.20158589e-01
1.06193998e-03, 7.75083434e-04, -5.19970596e-01
9.67484550e-04, 4.92814113e-04, -5.19788980e-01
8.65770155e-04, 2.09484599e-04, -5.19614398e-01
7.56056863e-04, -7.45456200e-05, -5.19446909e-01
6.38312427e-04, -3.59137688e-04, -5.19285798e-01
5.12974395e-04, -6.43350533e-04, -5.19130528e-01
3.80618061e-04, -9.27462417e-04, -5.18980145e-01
2.42650407e-04, -1.21155404e-03, -5.18834531e-01
1.00293415e-04, -1.49637053e-03, -5.18693388e-01
-4.53654648e-05, -1.78225932e-03, -5.18555760e-01
-1.93077562e-04, -2.06885766e-03, -5.18420815e-01
-3.41822742e-04, -2.35610968e-03, -5.18287599e-01
-3.96463613e-04, -2.46156426e-03, -5.18239021e-01
1.15273111e-02, 1.70509368e-02, -5.34715593e-01
1.15074143e-02, 1.70340389e-02, -5.34707725e-01
1.14653269e-02, 1.70008745e-02, -5.34689724e-01
1.13752568e-02, 1.69354361e-02, -5.34648478e-01
1.11875851e-02, 1.68019123e-02, -5.34559548e-01
1.09356139e-02, 1.66171398e-02, -5.34437537e-01
1.06950440e-02, 1.64363310e-02, -5.34319460e-01
1.03918286e-02, 1.62108783e-02, -5.34170091e-01
1.01554915e-02, 1.60423964e-02, -5.34053087e-01
9.92832333e-03, 1.58905666e-02, -5.33938229e-01
9.60816909e-03, 1.56923048e-02, -5.33767521e-01
9.30345152e-03, 1.55131957e-02, -5.33587217e-01
9.09126457e-03, 1.53902806e-02, -5.33446908e-01
8.84816516e-03, 1.52492654e-02, -5.33270776e-01
8.72754399e-03, 1.51776960e-02, -5.33177376e-01
8.53822473e-03, 1.50572322e-02, -5.33024132e-01
8.34954251e-03, 1.49213839e-02, -5.32865584e-01
8.16651899e-03, 1.47689003e-02, -5.32708466e-01
8.12347140e-03, 1.47295985e-02, -5.32671094e-01
8.03749729e-03, 1.46473236e-02, -5.32596707e-01
7.87974522e-03, 1.44826882e-02, -5.32461166e-01
7.74032949e-03, 1.43211475e-02, -5.32341242e-01
7.61077367e-03, 1.41594987e-02, -5.32230258e-01
7.41743250e-03, 1.39086796e-02, -5.32069147e-01
7.22589809e-03, 1.36567000e-02, -5.31914890e-01
7.03599956e-03, 1.34112360e-02, -5.31765997e-01
6.84293173e-03, 1.31697049e-02, -5.31616747e-01
6.64504245e-03, 1.29323825e-02, -5.31464458e-01
6.44878717e-03, 1.27084171e-02, -5.31313598e-01
6.23937044e-03, 1.24825006e-02, -5.31152248e-01
6.02208357e-03, 1.22606773e-02, -5.30981839e-01
5.80136757e-03, 1.20431762e-02, -5.30802429e-01
5.58651518e-03, 1.18327932e-02, -5.30622602e-01
5.36699547e-03, 1.16148563e-02, -5.30438483e-01
5.15002711e-03, 1.13974772e-02, -5.30260265e-01
4.93796449e-03, 1.11858528e-02, -5.30090690e-01
4.72053466e-03, 1.09683340e-02, -5.29920399e-01
4.51442506e-03, 1.07584223e-02, -5.29759884e-01
4.30983445e-03, 1.05454903e-02, -5.29599011e-01
4.10775747e-03, 1.03315255e-02, -5.29437006e-01
3.90683999e-03, 1.01155648e-02, -5.29272079e-01
3.70879192e-03, 9.89907607e-03, -5.29104829e-01
3.51372315e-03, 9.68102366e-03, -5.28934360e-01
3.32222437e-03, 9.46030859e-03, -5.28760254e-01
3.13590793e-03, 9.23618488e-03, -5.28582931e-01
2.95677036e-03, 9.00717266e-03, -5.28402448e-01
2.78806291e-03, 8.77171475e-03, -5.28218508e-01
2.63382285e-03, 8.52817763e-03, -5.28030097e-01
2.50020716e-03, 8.27658828e-03, -5.27836502e-01
2.39309017e-03, 8.01545754e-03, -5.27633667e-01
2.31658574e-03, 7.74849346e-03, -5.27420163e-01
2.26873672e-03, 7.48059386e-03, -5.27197123e-01
2.24432489e-03, 7.21547008e-03, -5.26966929e-01
2.23879586e-03, 6.95641339e-03, -5.26732087e-01
2.24803365e-03, 6.70460286e-03, -5.26490808e-01
2.26807850e-03, 6.46246178e-03, -5.26238799e-01
2.29478814e-03, 6.23423932e-03, -5.25972366e-01
2.32359348e-03, 6.02265820e-03, -5.25689781e-01
2.34932057e-03, 5.82719082e-03, -5.25391340e-01
2.36729463e-03, 5.64405648e-03, -5.25082469e-01
2.37506675e-03, 5.46574639e-03, -5.24769485e-01
2.37146532e-03, 5.28549822e-03, -5.24458945e-01
2.35668384e-03, 5.09932684e-03, -5.24154305e-01
2.33140471e-03, 4.90513025e-03, -5.23856401e-01
2.29696371e-03, 4.70246375e-03, -5.23566186e-01
2.25445814e-03, 4.49172687e-03, -5.23283064e-01
2.20481982e-03, 4.27372102e-03, -5.23006797e-01
2.14923080e-03, 4.04792605e-03, -5.22737682e-01
2.08886503e-03, 3.81384091e-03, -5.22476435e-01
2.02501030e-03, 3.57178226e-03, -5.22224963e-01
1.95808243e-03, 3.32237640e-03, -5.21983922e-01
1.88778248e-03, 3.06702685e-03, -5.21752656e-01
1.81423908e-03, 2.80764955e-03, -5.21529615e-01
1.73774711e-03, 2.54532509e-03, -5.21313012e-01
1.65851833e-03, 2.28106650e-03, -5.21100342e-01
1.57726463e-03, 2.01590126e-03, -5.20889580e-01
1.49453862e-03, 1.75017130e-03, -5.20680428e-01
1.40974857e-03, 1.48305402e-03, -5.20473182e-01
1.32240099e-03, 1.21450319e-03, -5.20268500e-01
1.23204431e-03, 9.43858991e-04, -5.20068109e-01
1.13684568e-03, 6.71122631e-04, -5.19873440e-01
1.03593920e-03, 3.96001153e-04, -5.19685626e-01
9.28168185e-04, 1.19142875e-04, -5.19505262e-01
8.12478364e-04, -1.59043411e-04, -5.19332111e-01
6.89001230e-04, -4.37907700e-04, -5.19166052e-01
5.57911466e-04, -7.17271178e-04, -5.19006371e-01
4.20012162e-04, -9.96963354e-04, -5.18852592e-01
2.76381470e-04, -1.27732963e-03, -5.18704116e-01
1.28277083e-04, -1.55862095e-03, -5.18560588e-01
-2.27846613e-05, -1.84140308e-03, -5.18421352e-01
-1.75397945e-04, -2.12533516e-03, -5.18285513e-01
-3.28981550e-04, -2.41019344e-03, -5.18151343e-01
-3.48499103e-04, -2.44636345e-03, -5.18134356e-01
1.16058700e-02, 1.70438960e-02, -5.34510314e-01
1.15806516e-02, 1.70231368e-02, -5.34500420e-01
1.15266843e-02, 1.69827528e-02, -5.34478068e-01
1.14107765e-02, 1.69015098e-02, -5.34427822e-01
1.11725228e-02, 1.67332385e-02, -5.34321189e-01
1.09073771e-02, 1.65397581e-02, -5.34198523e-01
1.06434925e-02, 1.63458753e-02, -5.34072638e-01
1.03162015e-02, 1.61124803e-02, -5.33911049e-01
1.00447061e-02, 1.59300212e-02, -5.33769727e-01
9.79400519e-03, 1.57730058e-02, -5.33630908e-01
9.51708201e-03, 1.56096257e-02, -5.33465803e-01
9.27527249e-03, 1.54705774e-02, -5.33308685e-01
8.98862910e-03, 1.53044900e-02, -5.33102930e-01
8.78042076e-03, 1.51778972e-02, -5.32940626e-01
8.58088396e-03, 1.50442431e-02, -5.32777607e-01
8.34229775e-03, 1.48602622e-02, -5.32578766e-01
8.17542151e-03, 1.47122145e-02, -5.32440007e-01
7.98974372e-03, 1.45272408e-02, -5.32288015e-01
7.80896097e-03, 1.43282153e-02, -5.32143235e-01
7.61355320e-03, 1.40973395e-02, -5.31990409e-01
7.39865191e-03, 1.38347438e-02, -5.31826913e-01
7.19846599e-03, 1.35900639e-02, -5.31677961e-01
7.00170826e-03, 1.33534977e-02, -5.31533897e-01
6.81202672e-03, 1.31312553e-02, -5.31395495e-01
6.60523865e-03, 1.28974635e-02, -5.31243801e-01
6.39307406e-03, 1.26678031e-02, -5.31087101e-01
6.17769780e-03, 1.24451835e-02, -5.30925572e-01
5.95811568e-03, 1.22265741e-02, -5.30756176e-01
5.73801436e-03, 1.20108686e-02, -5.30580759e-01
5.52387489e-03, 1.17999893e-02, -5.30406177e-01
5.31007536e-03, 1.15875080e-02, -5.30231297e-01
5.09823579e-03, 1.13765979e-02, -5.30060112e-01
4.87433188e-03, 1.11534325e-02, -5.29881001e-01
4.66404110e-03, 1.09416414e-02, -5.29713273e-01
4.45825700e-03, 1.07308701e-02, -5.29548407e-01
4.25259629e-03, 1.05171911e-02, -5.29382288e-01
4.04889695e-03, 1.03036724e-02, -5.29216170e-01
3.84602835e-03, 1.00893062e-02, -5.29048622e-01
3.64454929e-03, 9.87417437e-03, -5.28879464e-01
3.44524975e-03, 9.65811312e-03, -5.28708696e-01
3.24855233e-03, 9.44008958e-03, -5.28535962e-01
3.05565959e-03, 9.21938103e-03, -5.28361440e-01
2.86820275e-03, 8.99477676e-03, -5.28185129e-01
2.68875482e-03, 8.76466557e-03, -5.28006375e-01
2.52119382e-03, 8.52754526e-03, -5.27824461e-01
2.36967206e-03, 8.28181766e-03, -5.27637601e-01
2.23890995e-03, 8.02718755e-03, -5.27443707e-01
2.13281717e-03, 7.76552455e-03, -5.27241826e-01
2.05189316e-03, 7.49864755e-03, -5.27031779e-01
1.99578842e-03, 7.23062502e-03, -5.26815534e-01
1.96316885e-03, 6.96369959e-03, -5.26593328e-01
1.95189111e-03, 6.70049060e-03, -5.26364267e-01
1.95954205e-03, 6.44425442e-03, -5.26126802e-01
1.98306097e-03, 6.19709818e-03, -5.25877357e-01
2.01789755e-03, 5.96251199e-03, -5.25614679e-01
2.05868972e-03, 5.74063789e-03, -5.25338531e-01
2.09986162e-03, 5.52919647e-03, -5.25051177e-01
2.13734433e-03, 5.32472273e-03, -5.24759173e-01
2.16871570e-03, 5.12150023e-03, -5.24466515e-01
2.19260692e-03, 4.91699716e-03, -5.24176955e-01
2.20880471e-03, 4.70862025e-03, -5.23889720e-01
2.21667532e-03, 4.51000407e-03, -5.23624480e-01
2.21651886e-03, 4.29281546e-03, -5.23345113e-01
2.20720237e-03, 4.06948198e-03, -5.23070037e-01
2.18871422e-03, 3.83924320e-03, -5.22799909e-01
2.16160505e-03, 3.60137387e-03, -5.22537649e-01
2.12729000e-03, 3.35434545e-03, -5.22286952e-01
2.08638352e-03, 3.09866760e-03, -5.22049367e-01
2.03837175e-03, 2.83628772e-03, -5.21824419e-01
1.98290404e-03, 2.56908638e-03, -5.21608293e-01
1.91996724e-03, 2.30029761e-03, -5.21396935e-01
1.85031828e-03, 2.03158613e-03, -5.21187901e-01
1.77502236e-03, 1.76342414e-03, -5.20980000e-01
1.69457274e-03, 1.49595586e-03, -5.20771563e-01
1.60937186e-03, 1.23002753e-03, -5.20563364e-01
1.51945511e-03, 9.64031322e-04, -5.20356357e-01
1.42468372e-03, 6.98055315e-04, -5.20151973e-01
1.32485258e-03, 4.31508932e-04, -5.19951999e-01
1.21907599e-03, 1.63777586e-04, -5.19757450e-01
1.10695732e-03, -1.05178682e-04, -5.19568801e-01
9.88037908e-04, -3.75164615e-04, -5.19386947e-01
8.61321227e-04, -6.46278495e-04, -5.19211411e-01
7.27504841e-04, -9.18430160e-04, -5.19042253e-01
5.87469665e-04, -1.19201024e-03, -5.18879235e-01
4.42211225e-04, -1.46681862e-03, -5.18722355e-01
2.92583660e-04, -1.74350280e-03, -5.18570960e-01
1.40266580e-04, -2.02193693e-03, -5.18424094e-01
-1.33671274e-05, -2.30158260e-03, -5.18280923e-01
-1.65471502e-04, -2.57810229e-03, -5.18141210e-01
1.12544745e-02, 1.76257174e-02, -5.33718526e-01
1.10926572e-02, 1.74909607e-02, -5.33655465e-01
1.08266650e-02, 1.72842648e-02, -5.33545732e-01
1.05588017e-02, 1.70868672e-02, -5.33426404e-01
1.02920365e-02, 1.68953221e-02, -5.33297658e-01
1.00276545e-02, 1.67080089e-02, -5.33159733e-01
9.76603664e-03, 1.65236685e-02, -5.33012748e-01
9.50791780e-03, 1.63410045e-02, -5.32857180e-01
9.25422553e-03, 1.61583535e-02, -5.32693982e-01
9.00604762e-03, 1.59737058e-02, -5.32524884e-01
8.76406953e-03, 1.57849658e-02, -5.32352090e-01
8.52866936e-03, 1.55904675e-02, -5.32178402e-01
8.29971489e-03, 1.53890885e-02, -5.32006443e-01
8.07653274e-03, 1.51803056e-02, -5.31838059e-01
7.85849430e-03, 1.49646597e-02, -5.31674147e-01
7.64454575e-03, 1.47431241e-02, -5.31514525e-01
7.43341865e-03, 1.45171518e-02, -5.31358361e-01
7.22381379e-03, 1.42884282e-02, -5.31204522e-01
7.01445015e-03, 1.40583348e-02, -5.31051636e-01
6.80449791e-03, 1.38282012e-02, -5.30898690e-01
6.59339130e-03, 1.35991601e-02, -5.30744851e-01
6.38068374e-03, 1.33720692e-02, -5.30589163e-01
6.16634125e-03, 1.31476223e-02, -5.30431032e-01
5.95073728e-03, 1.29261510e-02, -5.30270100e-01
5.73455822e-03, 1.27076628e-02, -5.30106544e-01
5.51828463e-03, 1.24916537e-02, -5.29940724e-01
5.30248275e-03, 1.22778015e-02, -5.29773295e-01
5.08730114e-03, 1.20655783e-02, -5.29604733e-01
4.87282826e-03, 1.18544884e-02, -5.29435456e-01
4.65909904e-03, 1.16440943e-02, -5.29265821e-01
4.44597052e-03, 1.14340512e-02, -5.29095948e-01
4.23331838e-03, 1.12243267e-02, -5.28925896e-01
4.02084459e-03, 1.10148555e-02, -5.28755426e-01
3.80854239e-03, 1.08057968e-02, -5.28584301e-01
3.59641970e-03, 1.05971210e-02, -5.28412163e-01
3.38486070e-03, 1.03889331e-02, -5.28238893e-01
3.17433802e-03, 1.01811374e-02, -5.28064132e-01
2.96543725e-03, 9.97343473e-03, -5.27887464e-01
2.75901332e-03, 9.76547413e-03, -5.27708530e-01
2.55606230e-03, 9.55665298e-03, -5.27526796e-01
2.35801307e-03, 9.34637710e-03, -5.27341723e-01
2.16639461e-03, 9.13376175e-03, -5.27152598e-01
1.98305491e-03, 8.91797431e-03, -5.26958823e-01
1.80997746e-03, 8.69823620e-03, -5.26759982e-01
1.64896506e-03, 8.47363751e-03, -5.26555598e-01
1.50191877e-03, 8.24374985e-03, -5.26345849e-01
1.37079135e-03, 8.00869614e-03, -5.26131094e-01
1.25716336e-03, 7.76848244e-03, -5.25911212e-01
1.16241851e-03, 7.52355997e-03, -5.25686145e-01
1.08742889e-03, 7.27498019e-03, -5.25456250e-01
1.03193813e-03, 7.02385837e-03, -5.25221944e-01
9.94572067e-04, 6.77208370e-03, -5.24984479e-01
9.72732319e-04, 6.51935302e-03, -5.24743855e-01
