X [ m ], Y [ m ], Z [ m ]
0.030634338,-0.028766025,-0.483134449
0.030497884,-0.02871974,-0.483107209
0.030593019,-0.028582821,-0.483182997
0.030766204,-0.028674603,-0.483205259
0.030753814,-0.02878858,-0.483158827
0.029621927,-0.028643007,-0.481828779
0.02971381,-0.028517213,-0.481758356
0.029549891,-0.028513001,-0.481772751
0.029801128,-0.028642129,-0.481808335
0.029453026,-0.028619843,-0.481853753
0.029528098,-0.028740078,-0.481937021
0.029701708,-0.028766451,-0.481908232
0.029431626,-0.028806718,-0.482408702
0.029477719,-0.028775837,-0.482576787
0.029572774,-0.028884124,-0.482467562
0.029335668,-0.028710933,-0.482507885
0.029511429,-0.028866988,-0.482328296
0.029422745,-0.028814504,-0.482247412
0.029303309,-0.028732773,-0.482331544
0.029157769,-0.028643102,-0.482240409
0.029312117,-0.028737517,-0.482154638
0.029208032,-0.028638203,-0.482046098
0.029195055,-0.028645353,-0.482435346
0.028989032,-0.028548587,-0.482238621
0.02905513,-0.028568195,-0.482384384
0.029052781,-0.028564058,-0.482088357
0.023340603,-0.016622579,-0.48245725
0.023161855,-0.01661228,-0.482385218
0.023264824,-0.016712785,-0.48230648
0.023418177,-0.016749982,-0.482336044
0.023495695,-0.016692769,-0.482447058
0.023500975,-0.016602991,-0.482595265
0.02331744,-0.016514795,-0.482640535
0.023209477,-0.016541295,-0.482516736
0.023142401,-0.016467163,-0.482621789
0.023198653,-0.01642913,-0.482768625
0.02304692,-0.016394375,-0.482731551
0.022980595,-0.016432136,-0.482590288
0.023069548,-0.016516978,-0.482485741
0.023514869,-0.018327758,-0.48184371
0.023551643,-0.018124074,-0.481835067
0.023376484,-0.018215062,-0.481802106
0.023692176,-0.018289855,-0.481878221
0.023494838,-0.018490339,-0.481872648
0.023655139,-0.018456793,-0.481900185
0.023488469,-0.017914176,-0.481829226
0.023681542,-0.017949127,-0.481879592
0.023577405,-0.017797194,-0.481869608
0.023387408,-0.018044643,-0.48179701
0.021082189,-0.017009944,-0.481611699
0.020955568,-0.017138092,-0.481552958
0.021143256,-0.017170128,-0.481573284
0.020916108,-0.016980605,-0.481596887
0.021257527,-0.017028566,-0.481628209
0.021033386,-0.016862998,-0.481658459
0.021201624,-0.016886598,-0.481669009
0.020861063,-0.017273353,-0.481496572
0.0209026,-0.017446348,-0.481465608
0.021029005,-0.01731083,-0.481519759
0.020801572,-0.017104046,-0.481533617
0.020725634,-0.017406687,-0.4814367
0.0206389,-0.016685294,-0.48170352
0.020694098,-0.016816927,-0.481633604
0.020819865,-0.016700391,-0.481713772
0.020745229,-0.016581921,-0.481796175
0.020562269,-0.016574509,-0.481785446
0.020525629,-0.016800601,-0.481620014
0.022220749,-0.018185578,-0.481645405
0.022130612,-0.018071231,-0.481616259
0.022025161,-0.018224642,-0.481636584
0.02234978,-0.01832669,-0.481690288
0.02224447,-0.018027427,-0.481621802
0.022169877,-0.018334491,-0.481677175
0.022599636,-0.018149074,-0.481678903
0.022519574,-0.018298155,-0.481699497
0.022782035,-0.018132376,-0.481699049
0.022721509,-0.018281948,-0.481716514
0.021429755,-0.0170356,-0.481649339
0.021313814,-0.017187014,-0.481592238
0.021496803,-0.017184915,-0.481615245
0.021606047,-0.017043406,-0.481672257
0.021546001,-0.016897908,-0.481721222
0.02136744,-0.016891435,-0.481691122
0.020832324,-0.016492222,-0.481894642
0.020945609,-0.016577862,-0.481819183
0.020989101,-0.016438618,-0.481972784
0.020787573,-0.016399272,-0.482018352
0.0206619,-0.016484184,-0.481892169
0.021081999,-0.016224228,-0.482378662
0.020994013,-0.01618297,-0.482528269
0.020875486,-0.016226212,-0.482384384
0.021164643,-0.016190793,-0.482476413
0.02117666,-0.016275438,-0.482260704
0.021257199,-0.016227055,-0.48238039
0.020988369,-0.016274935,-0.482250273
0.022334058,-0.01647516,-0.482252777
0.022262806,-0.016556148,-0.48214063
0.022401353,-0.016398558,-0.482375413
0.022242807,-0.016375823,-0.48235485
0.022424962,-0.016577797,-0.48216328
0.022496892,-0.0164959,-0.482277125
0.02143562,-0.016226312,-0.48240459
0.021360442,-0.01628712,-0.482262045
0.021499885,-0.016177688,-0.482563466
0.021310039,-0.016176436,-0.482537776
0.021623606,-0.016235348,-0.4824256
0.02154379,-0.016296435,-0.482275903
0.021807367,-0.01625194,-0.482430071
0.021881275,-0.016205607,-0.482560098
0.021711255,-0.016178601,-0.48259905
0.02172691,-0.016310377,-0.482299924
0.021979552,-0.016272178,-0.482440501
0.02197695,-0.016844878,-0.481837958
0.021877512,-0.016969958,-0.481749684
0.022042899,-0.016983192,-0.481776446
0.02208817,-0.01674062,-0.481934577
0.021916091,-0.01672034,-0.481907427
0.022178276,-0.016647857,-0.482029974
0.022346029,-0.01666514,-0.482058465
0.022012254,-0.016625745,-0.482006162
0.022504984,-0.016691225,-0.482078135
0.022576351,-0.016814588,-0.481997371
0.022667255,-0.016717084,-0.482098758
0.02258417,-0.016602878,-0.482183039
0.021775059,-0.01707584,-0.481686175
0.021716118,-0.016936695,-0.481731534
0.021823684,-0.017213605,-0.481649399
0.021929672,-0.017109696,-0.481700152
0.02166412,-0.017185926,-0.481636167
0.022778699,-0.017739624,-0.48168692
0.022616772,-0.017646227,-0.481669575
0.022548016,-0.017469408,-0.481690824
0.02248528,-0.017320938,-0.481721312
0.022371624,-0.017449364,-0.481668085
0.022420088,-0.017607754,-0.481643587
0.022717202,-0.017469034,-0.481720328
0.022655783,-0.017339844,-0.481744975
0.022196727,-0.017427865,-0.481646389
0.02201342,-0.017404471,-0.481625736
0.022074664,-0.017560622,-0.481604993
0.022143822,-0.017280344,-0.481675804
0.022245932,-0.017582635,-0.481623501
0.02232057,-0.017300615,-0.481700182
0.023094533,-0.018688388,-0.481888622
0.022958823,-0.018567944,-0.481825322
0.022910571,-0.018702894,-0.481880903
0.023267046,-0.01868771,-0.481906325
0.023202302,-0.018816199,-0.481967717
0.023027975,-0.018819841,-0.481957197
0.0237236,-0.017405164,-0.482015252
0.023615541,-0.017518792,-0.48194012
0.023769125,-0.017556276,-0.481981665
0.023574039,-0.017365696,-0.481976599
0.02387563,-0.017443348,-0.482055873
0.023675725,-0.017256646,-0.48206225
0.023823531,-0.017295769,-0.482100636
0.023917295,-0.017198417,-0.482192636
0.024071841,-0.017240323,-0.482233644
0.024005117,-0.017106047,-0.482295007
0.023856072,-0.017065283,-0.482257813
0.023769436,-0.0171593,-0.482155114
0.023974422,-0.017337563,-0.482139468
0.023489453,-0.016864713,-0.48225382
0.023639053,-0.016897002,-0.482293874
0.023563271,-0.016785163,-0.48236683
0.023333639,-0.016829757,-0.482220143
0.022764772,-0.017218869,-0.481811643
0.022825485,-0.017357551,-0.481774896
0.022941653,-0.017242769,-0.481842011
0.022713898,-0.017080525,-0.481860936
0.022600852,-0.017193392,-0.481787205
0.023304902,-0.017046886,-0.48203963
0.023237787,-0.016919106,-0.482108861
0.023142654,-0.01701821,-0.482007504
0.023208,-0.01715404,-0.481946677
0.023369476,-0.017188754,-0.481980115
0.02317334,-0.016800104,-0.482185215
0.023086416,-0.016684903,-0.482268572
0.023002155,-0.016767999,-0.482156903
0.023074208,-0.016888557,-0.482078522
0.03447514,-0.01541708,-0.482161283
0.034587462,-0.015354213,-0.482069582
0.03441342,-0.015374709,-0.482296318
0.034711648,-0.0151603,-0.482179523
0.018211834,-0.017955637,-0.483385444
0.018253667,-0.018120648,-0.483367443
0.018114792,-0.018084833,-0.483332098
0.01834929,-0.017990576,-0.483424067
0.018142143,-0.017771177,-0.483369917
0.018316537,-0.017849365,-0.48342827
0.018061366,-0.017900294,-0.483337581
0.018021885,-0.018200578,-0.483274698
0.018010136,-0.018333592,-0.483222783
0.017864041,-0.018197766,-0.483222574
0.018140756,-0.018260298,-0.483293831
0.017974366,-0.018045081,-0.483290881
0.018037854,-0.018466156,-0.483163536
0.01818092,-0.018392852,-0.483250141
0.017916409,-0.018593954,-0.483031958
0.018233791,-0.018533086,-0.483184755
0.017883344,-0.018374536,-0.483156145
0.034412593,-0.023310186,-0.483686596
0.034631558,-0.023325451,-0.483877301
0.034479875,-0.02336427,-0.483824432
0.034989778,-0.022961684,-0.483709037
0.034828018,-0.022995699,-0.483665854
0.034896944,-0.022881493,-0.483593702
0.035157695,-0.022932692,-0.483730108
0.035088569,-0.023041885,-0.483804494
0.035065528,-0.022844382,-0.483629256
0.03493648,-0.023064785,-0.483778298
0.035528064,-0.024652364,-0.482787609
0.035608769,-0.024519825,-0.482714087
0.035461914,-0.024596699,-0.482652634
0.035647802,-0.024581675,-0.482861102
0.035553653,-0.024360951,-0.482484698
0.035535544,-0.024471087,-0.48257792
0.035791326,-0.024208341,-0.482523471
0.03572169,-0.024469821,-0.48279053
0.035657618,-0.024255429,-0.482451499
0.03592477,-0.024128202,-0.482590139
0.030606603,-0.027257226,-0.482405812
0.030492719,-0.027227314,-0.482480496
0.030454204,-0.027210921,-0.482340068
0.030761799,-0.027303226,-0.48249945
0.030587776,-0.027273266,-0.482573062
0.03056724,-0.027264783,-0.482246041
0.030721508,-0.027306188,-0.482306331
0.030787582,-0.027502328,-0.482932419
0.030829018,-0.027410977,-0.482812434
0.030951988,-0.02751074,-0.482948154
0.0305866,-0.027517436,-0.482940823
0.030654574,-0.027407361,-0.482820004
0.030708751,-0.027624846,-0.483036041
0.03089962,-0.02758614,-0.483025402
0.031139625,-0.027470082,-0.482278824
0.031289842,-0.027547704,-0.482222497
0.031255804,-0.02744331,-0.482428133
0.031048734,-0.027395736,-0.482386917
0.031007186,-0.027442683,-0.482227415
0.031128736,-0.027547974,-0.482139915
0.031303249,-0.027700376,-0.482052505
0.031170938,-0.02764865,-0.482044578
0.031182466,-0.027777853,-0.481942326
0.031302556,-0.027800242,-0.481975347
0.03129939,-0.027628878,-0.482123435
0.031144096,-0.027934276,-0.481850773
0.03116052,-0.028072005,-0.481811047
0.031282112,-0.028052054,-0.481847912
0.031293646,-0.027940791,-0.481895268
0.030961426,-0.027869256,-0.481809109
0.031018784,-0.02803869,-0.481785953
0.031025205,-0.027734818,-0.481900781
0.031094387,-0.027517892,-0.482948691
0.031006634,-0.027435977,-0.482821703
0.031154696,-0.027441653,-0.482792795
0.031057147,-0.027581789,-0.483031541
0.030509336,-0.027302789,-0.482079953
0.030415334,-0.027223459,-0.482188255
0.030359333,-0.027267812,-0.482036501
0.030598011,-0.02740925,-0.48197785
0.030668991,-0.027345892,-0.482127964
0.030440638,-0.027374182,-0.481933385
0.029500591,-0.027469598,-0.481692106
0.029576501,-0.027335584,-0.481727183
0.029351197,-0.027188806,-0.481725663
0.029513694,-0.027205309,-0.481751651
0.029760864,-0.026955791,-0.4820894
0.029669225,-0.026870562,-0.482219815
0.029614529,-0.026889285,-0.482030988
0.029889209,-0.027013604,-0.482140124
0.029801389,-0.026949203,-0.482222438
0.029769171,-0.02693972,-0.482349932
0.029642012,-0.02688057,-0.482381016
0.029711347,-0.026966373,-0.482502252
0.029876998,-0.02702128,-0.482456267
0.029897817,-0.027002754,-0.482291579
0.030015271,-0.027063364,-0.482195705
0.03012225,-0.027139602,-0.482092321
0.030042039,-0.027074521,-0.482395619
0.030158352,-0.027114952,-0.48224619
0.02960832,-0.027093932,-0.48182717
0.029540956,-0.026960077,-0.481890589
0.029451026,-0.027066978,-0.481786698
0.029665196,-0.027227113,-0.481780767
0.029512014,-0.026830312,-0.482404083
0.029534193,-0.0269258,-0.482547104
0.02938945,-0.026859356,-0.482539237
0.029394059,-0.026753858,-0.482350379
0.029543543,-0.026801089,-0.482279211
0.029596696,-0.027045921,-0.482644975
0.029710766,-0.027174043,-0.482722372
0.029528007,-0.027155044,-0.482738465
0.029378297,-0.027008118,-0.48268795
0.029805204,-0.027078372,-0.482604146
0.029055215,-0.0280593,-0.481721282
0.028964097,-0.028152503,-0.481764406
0.029129664,-0.028175486,-0.481743991
0.028922513,-0.02800828,-0.481728017
0.02907031,-0.027918922,-0.481695682
0.029038012,-0.02757572,-0.481671661
0.029084856,-0.027332274,-0.482848346
0.029205665,-0.027448269,-0.48286584
0.029011473,-0.027481591,-0.482859075
0.029278336,-0.02730093,-0.482836038
0.029189725,-0.027170062,-0.482808322
0.02945268,-0.027290423,-0.482814342
0.029376192,-0.027436351,-0.482862413
0.029350301,-0.027138235,-0.48276791
0.029639192,-0.027305495,-0.482806653
0.029558981,-0.027447391,-0.482864499
0.029615032,-0.027584191,-0.481689215
0.029294396,-0.028208641,-0.481726885
0.029502954,-0.028249355,-0.481707066
0.029754629,-0.027670793,-0.481688678
0.029927,-0.027703935,-0.481695235
0.029893942,-0.027548021,-0.481718183
0.029735768,-0.027510306,-0.481712997
0.030345591,-0.027473969,-0.481822103
0.03028197,-0.027345801,-0.481900573
0.030407874,-0.027617751,-0.481767088
0.03051441,-0.027502703,-0.481851071
0.030177074,-0.027448634,-0.481798023
0.030236522,-0.02759668,-0.481749475
0.030579375,-0.02807346,-0.48319912
0.03071172,-0.028192567,-0.483244121
0.030500729,-0.028266566,-0.483193487
0.030752976,-0.02801884,-0.483225912
0.03042979,-0.027947223,-0.48313567
0.03060695,-0.027910167,-0.483164549
0.030379972,-0.028109482,-0.483153135
0.029957879,-0.027883373,-0.483019322
0.029833369,-0.027754113,-0.482967287
0.029895032,-0.028069552,-0.483025193
0.030009132,-0.027717264,-0.482983351
0.030131353,-0.027845314,-0.483040124
0.030073015,-0.028012801,-0.483060598
0.030419022,-0.027528303,-0.482947886
0.030246379,-0.027548684,-0.4829458
0.030301601,-0.027419422,-0.482864887
0.030474212,-0.027415164,-0.482845843
0.030533182,-0.02764429,-0.483032018
0.03036877,-0.027666669,-0.483022839
0.030011496,-0.028594866,-0.48298955
0.03020699,-0.028633639,-0.483039916
0.030066108,-0.028742861,-0.482943922
0.029971389,-0.028430179,-0.483019263
0.0301122,-0.028470513,-0.483055413
0.029910939,-0.028723689,-0.482896447
0.029850522,-0.0285678,-0.482942551
0.02961448,-0.028233852,-0.482942283
0.029495621,-0.028176813,-0.48291412
0.029754929,-0.028200513,-0.482986569
0.029831808,-0.028847853,-0.48276329
0.029716583,-0.028696392,-0.482821912
0.029990684,-0.028860202,-0.482838422
0.029663503,-0.028850889,-0.482644886
0.029918458,-0.028259315,-0.483026952
0.03008241,-0.028303614,-0.483069956
0.030033264,-0.02816751,-0.483061314
0.029825637,-0.028400417,-0.482980192
0.0290321,-0.028053569,-0.482814848
0.029082794,-0.028198693,-0.482780784
0.028939068,-0.028157435,-0.482746273
0.028907701,-0.02801734,-0.482789546
0.02900479,-0.027904572,-0.482840747
0.029183347,-0.028074808,-0.482848495
0.0291235,-0.027948784,-0.482857525
0.029384311,-0.028274413,-0.482856601
0.029283257,-0.028378025,-0.482781559
0.029335026,-0.028517939,-0.482731104
0.029466281,-0.028541433,-0.482785076
0.028850695,-0.028244594,-0.482646912
0.028913247,-0.028371228,-0.482568711
0.028781967,-0.028315453,-0.482509792
0.028711833,-0.028201759,-0.482592911
0.02877038,-0.028097214,-0.482709408
0.028988464,-0.028295208,-0.482688159
0.028865634,-0.028259356,-0.481859207
0.02879229,-0.028342826,-0.481991917
0.02881274,-0.028118698,-0.481795847
0.028720783,-0.028217733,-0.481910229
0.029020872,-0.028287252,-0.481814504
0.029805264,-0.028129228,-0.481680155
0.029714411,-0.028252969,-0.481695354
0.030239388,-0.028046288,-0.48169741
0.030332856,-0.028177409,-0.481707543
0.030397652,-0.028042601,-0.481708527
0.030353719,-0.027896619,-0.481709689
0.030175416,-0.027899703,-0.481696308
0.030394869,-0.02863902,-0.481804639
0.030524546,-0.028537808,-0.481781006
0.030305976,-0.02847714,-0.481747299
0.030207373,-0.028674932,-0.481809825
0.030564686,-0.028703179,-0.481843352
0.030390702,-0.028781744,-0.481868863
0.031154605,-0.028633451,-0.48184225
0.031000387,-0.028505839,-0.481805086
0.030942539,-0.028668173,-0.481842846
0.031109966,-0.028778307,-0.481887102
0.031198623,-0.028472086,-0.481812805
0.030735068,-0.028638065,-0.481825352
0.030745812,-0.028785121,-0.481883913
0.03083628,-0.028532941,-0.481800526
0.02962666,-0.028378269,-0.481722355
0.029889278,-0.028520776,-0.481753826
0.029977122,-0.029052565,-0.482269078
0.030042345,-0.029008903,-0.482110918
0.029869996,-0.028973732,-0.482129842
0.029797288,-0.028996414,-0.482290566
0.030064503,-0.029093301,-0.482385218
0.030126795,-0.029078441,-0.482236683
0.029981608,-0.02865744,-0.481807977
0.030095048,-0.028530946,-0.481754094
0.029874794,-0.02877816,-0.481889486
0.030060491,-0.028792592,-0.481879115
0.029252475,-0.028600335,-0.482599556
0.029112734,-0.028543478,-0.482539356
0.029187048,-0.028473854,-0.482678264
0.029399589,-0.028649468,-0.482668132
0.029460868,-0.028807836,-0.482084244
0.02955088,-0.028873297,-0.482198507
0.029364612,-0.028702913,-0.481978178
0.029610422,-0.028837701,-0.482042611
0.029284181,-0.028578464,-0.481896132
0.029392483,-0.028501978,-0.481805116
0.029231589,-0.028450456,-0.481833667
0.030521438,-0.029238228,-0.482439965
0.030403845,-0.029196383,-0.482574731
0.030575249,-0.029205877,-0.482271314
0.03038892,-0.029164759,-0.482303888
0.030701621,-0.029274745,-0.482371807
0.030354403,-0.029186493,-0.482448727
0.030664789,-0.02928903,-0.482559383
0.035837174,-0.02440176,-0.482888162
0.035942011,-0.024320738,-0.482968718
0.03551336,-0.023460817,-0.483984739
0.035555843,-0.023633825,-0.484016269
0.035349678,-0.023420639,-0.484019458
0.035641145,-0.023326088,-0.483889431
0.03567186,-0.023523269,-0.483935386
0.035453033,-0.023300843,-0.483939022
0.033953264,-0.017012049,-0.48694849
0.033822872,-0.017065473,-0.487020463
0.034082651,-0.01695233,-0.486881465
0.033990599,-0.01705817,-0.486796647
0.033847358,-0.017107844,-0.48686406
0.034038656,-0.016882801,-0.487023205
0.033645157,-0.017045036,-0.487385035
0.033562902,-0.017159889,-0.487300307
0.033699997,-0.016903276,-0.487448245
0.033678662,-0.017086789,-0.48723349
0.033598859,-0.016991999,-0.487532198
0.033199463,-0.017402833,-0.487400055
0.033053119,-0.017451441,-0.487351269
0.033102196,-0.017490977,-0.48749879
0.033227604,-0.017416919,-0.487563282
0.033309881,-0.017319661,-0.487295538
0.033150055,-0.017366791,-0.487246186
0.032610826,-0.017244244,-0.487126619
0.032563817,-0.017097756,-0.487083495
0.032477237,-0.017186452,-0.48717767
0.03276116,-0.017288933,-0.487100333
0.032692589,-0.017160488,-0.487024754
0.032674357,-0.017370168,-0.487204045
0.032473356,-0.016644239,-0.487717837
0.032619443,-0.016593685,-0.487779319
0.032451704,-0.016631633,-0.487553507
0.032823004,-0.016237106,-0.487320602
0.03270806,-0.016335622,-0.487270564
0.032940146,-0.016200122,-0.487421364
0.032785039,-0.016222004,-0.487191796
0.033069309,-0.017181628,-0.486839026
0.033172783,-0.017251542,-0.486959964
0.032994304,-0.017244391,-0.486971885
0.032916248,-0.017140405,-0.486873507
0.033449248,-0.017236054,-0.487176985
0.033258423,-0.017292377,-0.487122625
0.0335944,-0.017162953,-0.487169743
0.033569019,-0.017192844,-0.487030804
0.032449503,-0.016652465,-0.487383425
0.032543786,-0.016553067,-0.487288922
0.032354772,-0.016744323,-0.48747614
0.032383192,-0.016789287,-0.487321198
0.032472972,-0.016694004,-0.487222821
0.033022776,-0.016860442,-0.48602882
0.03311174,-0.016962525,-0.48610881
0.033123355,-0.016945854,-0.485933363
0.032924585,-0.016740449,-0.486125559
0.032943908,-0.016737578,-0.485955626
0.032628592,-0.016444802,-0.487193763
0.032567233,-0.01658817,-0.487116575
0.032695856,-0.016322456,-0.487103343
0.033222247,-0.017398991,-0.487729549
0.033290073,-0.017266667,-0.487792134
0.034907952,-0.016810553,-0.485989213
0.034969147,-0.016664615,-0.486057371
0.035018604,-0.016719697,-0.485910624
0.034947436,-0.016858498,-0.48583734
0.03485835,-0.016754825,-0.486132175
0.034723606,-0.017051276,-0.485816061
0.034585118,-0.017099122,-0.485879809
0.034748223,-0.01708106,-0.485661924
0.034601811,-0.017130727,-0.485733867
0.034858365,-0.016981615,-0.485751301
0.033774011,-0.017199855,-0.485811561
0.033744484,-0.017198987,-0.485472411
0.033642296,-0.017175848,-0.485624671
0.033563215,-0.017082127,-0.484683275
0.033430282,-0.017019663,-0.484747946
0.033533454,-0.017096289,-0.484868854
0.033664994,-0.017142259,-0.484798491
0.033695873,-0.017133344,-0.484626323
0.033592254,-0.017067526,-0.484513342
0.033448935,-0.016995089,-0.484577954
0.03361889,-0.017045729,-0.484351665
0.033747722,-0.017100006,-0.484299898
0.033640154,-0.017013785,-0.484196424
0.033722337,-0.017121086,-0.484469295
0.03351222,-0.016941804,-0.484262049
0.033238027,-0.017004458,-0.485460281
0.033220489,-0.017000202,-0.485621721
0.033131905,-0.016916752,-0.485398412
0.033323817,-0.017058166,-0.485539019
0.033373516,-0.017074905,-0.485408336
0.033255678,-0.017001577,-0.485320359
0.033787441,-0.017204348,-0.485304028
0.033821154,-0.017203679,-0.485065639
0.033664469,-0.017172625,-0.48516804
0.033661816,-0.017177744,-0.485349864
0.034972377,-0.017233662,-0.483362466
0.035158027,-0.017230805,-0.483331591
0.035094932,-0.0172347,-0.483504117
0.035663478,-0.017173231,-0.482629597
0.035468146,-0.017188923,-0.482661337
0.035529599,-0.017195327,-0.482797205
0.035787083,-0.01715547,-0.482719272
0.035549488,-0.017175928,-0.482548296
0.035910234,-0.017119944,-0.482810587
0.036028408,-0.017065926,-0.48290059
0.035412837,-0.01720972,-0.482934028
0.035391923,-0.017213881,-0.483125389
0.035238195,-0.017216995,-0.482960641
0.035324231,-0.01720034,-0.482757479
0.035901822,-0.017052697,-0.483213812
0.035857249,-0.017029926,-0.483361363
0.035763137,-0.017106094,-0.483246863
0.035975803,-0.017057534,-0.483059734
0.035305552,-0.017171077,-0.482535809
0.035283875,-0.017138677,-0.482363939
0.035188992,-0.017142668,-0.482444167
0.035148736,-0.017169036,-0.482605726
0.035435148,-0.017167384,-0.482468218
0.032825079,-0.015880674,-0.485873044
0.03279629,-0.016023144,-0.485839397
0.03283174,-0.015848672,-0.486055136
0.0327935,-0.016016705,-0.485991418
0.032872621,-0.015743766,-0.485913426
0.032873664,-0.01575705,-0.485739231
0.032903977,-0.015796412,-0.485354751
0.032883946,-0.015785495,-0.48556453
0.03286735,-0.015940793,-0.485289514
0.032818936,-0.016221972,-0.485413283
0.032839838,-0.016419321,-0.485426664
0.032841105,-0.016320689,-0.485263318
0.032852534,-0.01662696,-0.486226231
0.032862205,-0.016587678,-0.48603794
0.032821372,-0.016496487,-0.486167371
0.032802492,-0.016511021,-0.486326784
0.032889117,-0.016625952,-0.485867292
0.032879714,-0.016592352,-0.485717565
0.032829054,-0.016469611,-0.48586145
0.032797799,-0.016302064,-0.485771805
0.032792214,-0.01631486,-0.485918164
0.032832705,-0.016444596,-0.485658765
0.032783736,-0.016158618,-0.485883325
0.032963391,-0.016700575,-0.485251993
0.032946717,-0.016714366,-0.485423744
0.03321762,-0.017051924,-0.486203164
0.03336608,-0.017113008,-0.48611787
0.033238363,-0.017040135,-0.486017138
0.03334304,-0.017126204,-0.486307681
0.033677723,-0.017186042,-0.486353904
0.033501923,-0.017164229,-0.486236036
0.033318926,-0.017141432,-0.486473531
0.033241998,-0.017025247,-0.485829204
0.033418588,-0.017116061,-0.485913545
0.03334865,-0.017075621,-0.485710293
0.033798222,-0.017196002,-0.485996068
0.033946816,-0.017214393,-0.485877156
0.033677544,-0.017183643,-0.486148596
0.033855759,-0.017190419,-0.486216128
0.033632249,-0.017174523,-0.485974759
0.033191182,-0.015890161,-0.483930767
0.033189576,-0.01607025,-0.483889192
0.033245966,-0.015937468,-0.483782738
0.033214934,-0.015736086,-0.483983934
0.033143237,-0.01584181,-0.484087676
0.03297174,-0.016057702,-0.484512717
0.032943424,-0.016156465,-0.484635174
0.032976747,-0.016250873,-0.484517902
0.033006724,-0.01591669,-0.484446049
0.033016108,-0.016208207,-0.484359145
0.033191841,-0.016250044,-0.483937204
0.033222716,-0.016412325,-0.483991176
0.033140026,-0.01630413,-0.484088957
0.03325472,-0.016213836,-0.483792484
0.033582449,-0.016659351,-0.483568877
0.033628725,-0.016616246,-0.483423978
0.033538912,-0.016701436,-0.483714253
0.033519488,-0.016520282,-0.483507246
0.032826487,-0.015880905,-0.48626855
0.032787457,-0.016056461,-0.486388952
0.032791767,-0.016030058,-0.486181676
0.032885302,-0.0157327,-0.486184925
0.032833308,-0.015890125,-0.486461014
0.032896433,-0.015747672,-0.486358136
0.032845724,-0.015886018,-0.486615807
0.032867879,-0.015893722,-0.486760467
0.032811951,-0.01598144,-0.486689806
0.032792337,-0.016023876,-0.486562967
0.032918252,-0.015760183,-0.486531228
0.03548665,-0.014755584,-0.482775003
0.035284735,-0.014764944,-0.482803345
0.035331465,-0.014758922,-0.482664496
0.035648976,-0.014789882,-0.482886374
0.035511985,-0.014788135,-0.482965052
0.035340205,-0.014773645,-0.482959956
0.033982907,-0.016632704,-0.482835114
0.034050975,-0.016755432,-0.482903063
0.034096222,-0.016711393,-0.482763916
0.033938721,-0.016687069,-0.482977271
0.033880316,-0.016548026,-0.482910812
0.033930764,-0.016489947,-0.4827784
0.033782978,-0.016454442,-0.482988477
0.033828218,-0.01660068,-0.483054191
0.03383781,-0.016389292,-0.482856303
0.033746723,-0.016298652,-0.482942581
0.033682097,-0.016348001,-0.483067691
0.033722132,-0.016510056,-0.483129531
0.034142897,-0.016862627,-0.482958257
0.034238536,-0.016960103,-0.483040929
0.034108043,-0.016917178,-0.48314321
0.034154218,-0.016804148,-0.482826322
0.034011129,-0.016802482,-0.483052075
0.034115177,-0.016142538,-0.487129211
0.034200031,-0.016053062,-0.487024397
0.034239084,-0.016206306,-0.487050951
0.034152739,-0.016289329,-0.487143755
0.034034468,-0.016235525,-0.487224936
0.033988167,-0.016077798,-0.487193495
0.034062773,-0.015991394,-0.487086087
0.034159914,-0.016440615,-0.48713845
0.034253694,-0.0163654,-0.487057447
0.034078039,-0.016367244,-0.487209588
0.034242015,-0.016521327,-0.487044007
0.034138262,-0.016593155,-0.48712042
0.03405188,-0.016505472,-0.48722595
0.034347888,-0.01628199,-0.486968458
0.034441825,-0.016359244,-0.486874551
0.034344975,-0.016445611,-0.486962438
0.034322344,-0.016120806,-0.486951381
0.034433052,-0.016195159,-0.48687017
0.034332581,-0.016820112,-0.48675558
0.03412775,-0.017005062,-0.486737221
0.034258634,-0.016945791,-0.486682773
0.035157856,-0.014783913,-0.482728183
0.035147294,-0.014779864,-0.48289597
0.035003625,-0.014808795,-0.482809931
0.03503887,-0.014826875,-0.482625097
0.034912191,-0.014891167,-0.482529461
0.034787595,-0.014976979,-0.482444853
0.034941144,-0.014923427,-0.482368946
0.034754302,-0.014935208,-0.482609838
0.035039578,-0.014862395,-0.482445657
0.034862984,-0.014861329,-0.482720733
0.033947974,-0.015391967,-0.482948005
0.034025688,-0.015566091,-0.482678324
0.033757802,-0.015689367,-0.482978284
0.033655454,-0.015797503,-0.483073205
0.033726309,-0.015861064,-0.482952267
0.033811025,-0.015515087,-0.483023822
0.033454549,-0.015780676,-0.483431876
0.033375267,-0.015896641,-0.483534962
0.033438124,-0.015944691,-0.483399808
0.033508521,-0.01583839,-0.483301312
0.033394378,-0.015729232,-0.483578652
0.033615265,-0.015117778,-0.485416114
0.033769161,-0.01508286,-0.485484958
0.033610757,-0.015120131,-0.48525551
0.03373719,-0.015078893,-0.485319793
0.033503115,-0.015163084,-0.485319316
0.033474296,-0.015170898,-0.48550716
0.033991277,-0.015855556,-0.487026989
0.033918534,-0.015936691,-0.487136811
0.033836123,-0.015814368,-0.487064362
0.034141637,-0.015906626,-0.48697713
0.033913471,-0.015737081,-0.486947566
0.032998007,-0.01564521,-0.486436725
