[Data],,
X [ m ], Y [ m ], Z [ m ]
0.0210847240 ,-0.0174918938 ,-0.4814918640 
0.0216157362 ,-0.0187550876 ,-0.4818314910 
0.0216997135 ,-0.0186305400 ,-0.4817630650 
0.0215087738 ,-0.0186404213 ,-0.4817481640 
0.0217200126 ,-0.0188587625 ,-0.4819267690 
0.0218051989 ,-0.0187445562 ,-0.4818459150 
0.0214289837 ,-0.0187619142 ,-0.4818201960 
0.0217739586 ,-0.0184976384 ,-0.4817030430 
0.0216597244 ,-0.0183553398 ,-0.4816340510 
0.0215895865 ,-0.0185058378 ,-0.4816870690 
0.0218575448 ,-0.0183309205 ,-0.4816493390 
0.0219477545 ,-0.0184936747 ,-0.4817165140 
0.0218785945 ,-0.0186235979 ,-0.4817753140 
0.0218733456 ,-0.0181563813 ,-0.4816046060 
0.0219747834 ,-0.0180403683 ,-0.4815950100 
0.0217772480 ,-0.0179999899 ,-0.4815695290 
0.0217109211 ,-0.0181933269 ,-0.4815944730 
0.0216601416 ,-0.0191288851 ,-0.4822576340 
0.0217402019 ,-0.0190476533 ,-0.4821320180 
0.0214601606 ,-0.0191370174 ,-0.4822655920 
0.0215704925 ,-0.0191942602 ,-0.4823993740 
0.0217824355 ,-0.0191914719 ,-0.4823874830 
0.0218506437 ,-0.0191211235 ,-0.4822500050 
0.0216763206 ,-0.0192765370 ,-0.4827018380 
0.0216565020 ,-0.0192768350 ,-0.4828689690 
0.0218466036 ,-0.0192749128 ,-0.4826542740 
0.0220091026 ,-0.0192964263 ,-0.4827429950 
0.0214968156 ,-0.0192689039 ,-0.4827623670 
0.0213246290 ,-0.0192520116 ,-0.4828771950 
0.0214998722 ,-0.0192614216 ,-0.4829173090 
0.0213444922 ,-0.0192562025 ,-0.4827067550 
0.0218251124 ,-0.0189541094 ,-0.4820260410 
0.0219090544 ,-0.0188494250 ,-0.4819329380 
0.0219318569 ,-0.0190399345 ,-0.4821342230 
0.0219894741 ,-0.0187350661 ,-0.4818497300 
0.0220649745 ,-0.0186133776 ,-0.4817786220 
0.0229472443 ,-0.0189335439 ,-0.4820393320 
0.0228633583 ,-0.0190362893 ,-0.4821352060 
0.0228478778 ,-0.0188352838 ,-0.4819571970 
0.0227491427 ,-0.0187350586 ,-0.4818834360 
0.0227519702 ,-0.0185912326 ,-0.4818127160 
0.0221750196 ,-0.0192902405 ,-0.4826576110 
0.0231735818 ,-0.0164114535 ,-0.4833782320 
0.0232205745 ,-0.0163926277 ,-0.4832184310 
0.0232917145 ,-0.0164807793 ,-0.4835048910 
0.0230101030 ,-0.0163808949 ,-0.4834091960 
0.0231229365 ,-0.0164533574 ,-0.4835346940 
0.0206593405 ,-0.0162325390 ,-0.4832098480 
0.0207903683 ,-0.0161860753 ,-0.4830669160 
0.0208326653 ,-0.0162266288 ,-0.4832406340 
0.0207162630 ,-0.0162819661 ,-0.4833484890 
0.0204843879 ,-0.0162380338 ,-0.4831771850 
0.0205940604 ,-0.0161999967 ,-0.4830492730 
0.0205469206 ,-0.0162924416 ,-0.4833244680 
0.0199407153 ,-0.0166393574 ,-0.4835782650 
0.0200247150 ,-0.0165205728 ,-0.4834982450 
0.0201060399 ,-0.0166092962 ,-0.4836061890 
0.0200285986 ,-0.0167326778 ,-0.4836829300 
0.0198681504 ,-0.0167642254 ,-0.4836514000 
0.0197813716 ,-0.0166710634 ,-0.4835481940 
0.0198591202 ,-0.0165512450 ,-0.4834696050 
0.0197816454 ,-0.0164696965 ,-0.4833512310 
0.0196937285 ,-0.0165818688 ,-0.4834373000 
0.0196219459 ,-0.0164991636 ,-0.4833270010 
0.0198791083 ,-0.0163666364 ,-0.4832491870 
0.0199460778 ,-0.0164372958 ,-0.4833772180 
0.0197154004 ,-0.0163923986 ,-0.4832208750 
0.0199883841 ,-0.0162857473 ,-0.4831361470 
0.0198182799 ,-0.0163061358 ,-0.4831050040 
0.0199563410 ,-0.0162479524 ,-0.4829851090 
0.0201524515 ,-0.0162713751 ,-0.4831621050 
0.0200490095 ,-0.0163378045 ,-0.4832771420 
0.0201021656 ,-0.0162363369 ,-0.4830086230 
0.0195271950 ,-0.0162616502 ,-0.4827923180 
0.0196012240 ,-0.0162875503 ,-0.4829401970 
0.0194030255 ,-0.0163084604 ,-0.4829286630 
0.0193223581 ,-0.0162758641 ,-0.4827736620 
0.0196640752 ,-0.0162310135 ,-0.4825979170 
0.0197291039 ,-0.0162430704 ,-0.4827878770 
0.0198993012 ,-0.0162329506 ,-0.4824596350 
0.0201166123 ,-0.0162551869 ,-0.4823633130 
0.0197202079 ,-0.0162513349 ,-0.4823655780 
0.0199411530 ,-0.0162778292 ,-0.4822699730 
0.0199197251 ,-0.0162324011 ,-0.4828261140 
0.0197742209 ,-0.0162671711 ,-0.4829565290 
0.0200764015 ,-0.0162217356 ,-0.4828665550 
0.0203026440 ,-0.0162772369 ,-0.4822841290 
0.0204380043 ,-0.0162073858 ,-0.4826006890 
0.0193887707 ,-0.0172670893 ,-0.4837215840 
0.0194985028 ,-0.0173795018 ,-0.4837891760 
0.0195357352 ,-0.0172337759 ,-0.4837632180 
0.0192320682 ,-0.0173110384 ,-0.4836792650 
0.0194366146 ,-0.0171197429 ,-0.4836873710 
0.0192817468 ,-0.0171602219 ,-0.4836468990 
0.0187714212 ,-0.0174361989 ,-0.4835539160 
0.0186150670 ,-0.0174633320 ,-0.4835045640 
0.0186646618 ,-0.0173172690 ,-0.4834898410 
0.0189056192 ,-0.0173984319 ,-0.4835936130 
0.0188444499 ,-0.0175326485 ,-0.4835923910 
0.0188168362 ,-0.0172824804 ,-0.4835315050 
0.0201190803 ,-0.0168309156 ,-0.4837817550 
0.0200550295 ,-0.0169649757 ,-0.4838409130 
0.0199600775 ,-0.0168625563 ,-0.4837496580 
0.0201943219 ,-0.0167033281 ,-0.4837118090 
0.0202856828 ,-0.0167990774 ,-0.4838102760 
0.0202123523 ,-0.0169307776 ,-0.4838734270 
0.0203157198 ,-0.0170417782 ,-0.4839648900 
0.0203762427 ,-0.0169019364 ,-0.4839043020 
0.0204805937 ,-0.0170114134 ,-0.4839952890 
0.0204279441 ,-0.0171546936 ,-0.4840488140 
0.0202506930 ,-0.0171806514 ,-0.4840087290 
0.0201506056 ,-0.0170738827 ,-0.4839293960 
0.0191810727 ,-0.0170519836 ,-0.4835662250 
0.0190857425 ,-0.0169425141 ,-0.4834822120 
0.0192422457 ,-0.0169035643 ,-0.4835147260 
0.0193368997 ,-0.0170102548 ,-0.4836022850 
0.0190254617 ,-0.0170887746 ,-0.4835296870 
0.0191231985 ,-0.0171987880 ,-0.4836068150 
0.0189911071 ,-0.0168366954 ,-0.4833936390 
0.0189290848 ,-0.0169787891 ,-0.4834502940 
0.0189023074 ,-0.0167325903 ,-0.4832964840 
0.0190607812 ,-0.0167013295 ,-0.4833264050 
0.0188353602 ,-0.0168686230 ,-0.4833646120 
0.0191481598 ,-0.0168014541 ,-0.4834234420 
0.0205282550 ,-0.0172982309 ,-0.4841207560 
0.0205856133 ,-0.0171276089 ,-0.4840779900 
0.0206879415 ,-0.0172576606 ,-0.4841476980 
0.0206441656 ,-0.0174269397 ,-0.4841727020 
0.0203599334 ,-0.0172947701 ,-0.4840788250 
0.0209508762 ,-0.0165022835 ,-0.4837127630 
0.0210279133 ,-0.0164131820 ,-0.4836129840 
0.0208629221 ,-0.0166087486 ,-0.4838059540 
0.0207644440 ,-0.0165195260 ,-0.4836934800 
0.0208595227 ,-0.0164191574 ,-0.4835933150 
0.0212202631 ,-0.0167841334 ,-0.4840181170 
0.0212891791 ,-0.0166645255 ,-0.4839416440 
0.0214761682 ,-0.0163109154 ,-0.4835116860 
0.0214116052 ,-0.0162480082 ,-0.4833716750 
0.0216035470 ,-0.0162414350 ,-0.4833801090 
0.0215674955 ,-0.0163843296 ,-0.4836470480 
0.0216782708 ,-0.0163118280 ,-0.4835322200 
0.0213002767 ,-0.0163205359 ,-0.4835053680 
0.0214668233 ,-0.0166458134 ,-0.4839552640 
0.0215541776 ,-0.0165446736 ,-0.4838662450 
0.0213917289 ,-0.0167655386 ,-0.4840316180 
0.0216473639 ,-0.0164546017 ,-0.4837634860 
0.0217436031 ,-0.0163826048 ,-0.4836616220 
0.0221507736 ,-0.0163160097 ,-0.4835206870 
0.0219669752 ,-0.0163138006 ,-0.4835349320 
0.0220406372 ,-0.0162523333 ,-0.4833990340 
0.0222131182 ,-0.0162626784 ,-0.4833886920 
0.0223238710 ,-0.0163210221 ,-0.4835065600 
0.0226009954 ,-0.0162453838 ,-0.4831780490 
0.0225534961 ,-0.0162779968 ,-0.4833373730 
0.0224124193 ,-0.0162188690 ,-0.4831920860 
0.0227314495 ,-0.0162970275 ,-0.4833186570 
0.0220413338 ,-0.0191179514 ,-0.4822476510 
0.0221524779 ,-0.0191860758 ,-0.4823670390 
0.0219674055 ,-0.0191849414 ,-0.4823705850 
0.0227770247 ,-0.0191216040 ,-0.4822363850 
0.0228520203 ,-0.0192137081 ,-0.4823810460 
0.0226883665 ,-0.0191852879 ,-0.4823319910 
0.0193564836 ,-0.0162628852 ,-0.4823302330 
0.0195557903 ,-0.0162806716 ,-0.4822373390 
0.0193228517 ,-0.0168551970 ,-0.4814772610 
0.0194295328 ,-0.0167375300 ,-0.4815554320 
0.0192420147 ,-0.0167349707 ,-0.4815533460 
0.0193993412 ,-0.0169812571 ,-0.4814112190 
0.0195070151 ,-0.0168581903 ,-0.4814812540 
0.0192145742 ,-0.0169722550 ,-0.4814023670 
0.0191374458 ,-0.0168448556 ,-0.4814680220 
0.0179386511 ,-0.0187085029 ,-0.4829443400 
0.0179627091 ,-0.0188190769 ,-0.4828478990 
0.0181355178 ,-0.0189057942 ,-0.4827706520 
0.0180094074 ,-0.0189639088 ,-0.4826519790 
0.0182407685 ,-0.0190801471 ,-0.4822306930 
0.0183168985 ,-0.0190634951 ,-0.4820899670 
0.0181248821 ,-0.0190842915 ,-0.4821380670 
0.0180841740 ,-0.0190869626 ,-0.4823248090 
0.0184069257 ,-0.0190884527 ,-0.4822793900 
0.0182333980 ,-0.0190752987 ,-0.4823682900 
0.0183503777 ,-0.0189402048 ,-0.4828058480 
0.0182798170 ,-0.0189932566 ,-0.4826658670 
0.0185547005 ,-0.0189736858 ,-0.4828347560 
0.0184641033 ,-0.0188833214 ,-0.4829340280 
0.0186316520 ,-0.0190923866 ,-0.4822584090 
0.0187202599 ,-0.0190627277 ,-0.4821132420 
0.0185302254 ,-0.0190635677 ,-0.4821010530 
0.0183967482 ,-0.0185616948 ,-0.4832151530 
0.0183334369 ,-0.0184343290 ,-0.4832713600 
0.0185556281 ,-0.0185967237 ,-0.4832437630 
0.0184627268 ,-0.0186903663 ,-0.4831401710 
0.0195757914 ,-0.0173965264 ,-0.4812721310 
0.0197075196 ,-0.0172684658 ,-0.4813050630 
0.0195183735 ,-0.0172502324 ,-0.4813059270 
0.0193884615 ,-0.0173619296 ,-0.4812712070 
0.0194322728 ,-0.0175258759 ,-0.4812451300 
0.0196144730 ,-0.0176064130 ,-0.4812460540 
0.0197802670 ,-0.0174269974 ,-0.4812787180 
0.0199481826 ,-0.0173878651 ,-0.4813008010 
0.0198752359 ,-0.0172710586 ,-0.4813179370 
0.0200875904 ,-0.0174293686 ,-0.4813143010 
0.0200578310 ,-0.0172798336 ,-0.4813393950 
0.0195269808 ,-0.0166309718 ,-0.4816415610 
0.0196135491 ,-0.0167426933 ,-0.4815583830 
0.0193416830 ,-0.0166280232 ,-0.4816393850 
0.0194365159 ,-0.0165310167 ,-0.4817343350 
0.0196224172 ,-0.0165353417 ,-0.4817416070 
0.0196904857 ,-0.0168655757 ,-0.4814833100 
0.0195785668 ,-0.0169858336 ,-0.4814136030 
0.0197582338 ,-0.0169947445 ,-0.4814161360 
0.0197060984 ,-0.0164586026 ,-0.4818536640 
0.0197788514 ,-0.0163953137 ,-0.4819717110 
0.0196034946 ,-0.0163829103 ,-0.4819641110 
0.0195253864 ,-0.0164467618 ,-0.4818429050 
0.0192412362 ,-0.0174891818 ,-0.4812369640 
0.0192333125 ,-0.0172694400 ,-0.4812848270 
0.0190407541 ,-0.0174400415 ,-0.4812341330 
0.0191062447 ,-0.0176209826 ,-0.4812155070 
0.0191694107 ,-0.0181920584 ,-0.4812403320 
0.0192846265 ,-0.0183265824 ,-0.4812839930 
0.0193345621 ,-0.0181673020 ,-0.4812433720 
0.0190235339 ,-0.0180851873 ,-0.4812193210 
0.0190298967 ,-0.0182461236 ,-0.4812470380 
0.0192033686 ,-0.0180371143 ,-0.4812202750 
0.0191196334 ,-0.0183491837 ,-0.4812827410 
0.0188187174 ,-0.0174168292 ,-0.4812308250 
0.0186871514 ,-0.0176112484 ,-0.4812147620 
0.0189683214 ,-0.0172509700 ,-0.4812714760 
0.0187427849 ,-0.0172416214 ,-0.4812702540 
0.0186261106 ,-0.0174140334 ,-0.4812341630 
0.0184046980 ,-0.0181617141 ,-0.4812442360 
0.0184346307 ,-0.0182958264 ,-0.4812732640 
0.0185437370 ,-0.0181759633 ,-0.4812359210 
0.0184366554 ,-0.0180210136 ,-0.4812335370 
0.0182945952 ,-0.0180341303 ,-0.4812302590 
0.0182947665 ,-0.0182091370 ,-0.4812511800 
0.0183660015 ,-0.0188835505 ,-0.4817044140 
0.0182177369 ,-0.0188870765 ,-0.4816882610 
0.0184855890 ,-0.0187833142 ,-0.4815892580 
0.0183264464 ,-0.0189607404 ,-0.4818196590 
0.0236926861 ,-0.0197024886 ,-0.4832144980 
0.0237320419 ,-0.0196876563 ,-0.4830448330 
0.0235821083 ,-0.0196403228 ,-0.4830941260 
0.0235517081 ,-0.0196464770 ,-0.4832578000 
0.0238381214 ,-0.0197576266 ,-0.4831544160 
0.0240760297 ,-0.0193697922 ,-0.4823891220 
0.0239960868 ,-0.0192487761 ,-0.4823006090 
0.0239002723 ,-0.0193499960 ,-0.4824002680 
0.0241434090 ,-0.0194820948 ,-0.4824778740 
0.0242102277 ,-0.0194003973 ,-0.4823972880 
0.0239919312 ,-0.0194600318 ,-0.4824905990 
0.0237240568 ,-0.0193324462 ,-0.4824181800 
0.0238208231 ,-0.0194344744 ,-0.4825093150 
0.0238088034 ,-0.0192358419 ,-0.4823120240 
0.0236434750 ,-0.0194127187 ,-0.4825339620 
0.0242773369 ,-0.0199134480 ,-0.4829921720 
0.0244297907 ,-0.0199575163 ,-0.4829384090 
0.0243373103 ,-0.0198630095 ,-0.4828458430 
0.0241842270 ,-0.0198192969 ,-0.4828948380 
0.0241280012 ,-0.0198636968 ,-0.4830445050 
0.0242257565 ,-0.0199537687 ,-0.4831487830 
0.0181924142 ,-0.0175969321 ,-0.4833760260 
0.0182322990 ,-0.0174412820 ,-0.4833651480 
0.0183288474 ,-0.0175497886 ,-0.4834172130 
0.0180853084 ,-0.0174624883 ,-0.4833152890 
0.0180598702 ,-0.0176437646 ,-0.4833330810 
0.0182793196 ,-0.0176951010 ,-0.4834148880 
0.0178477447 ,-0.0179178622 ,-0.4832624500 
0.0179529153 ,-0.0178828966 ,-0.4832985700 
0.0178448372 ,-0.0178387221 ,-0.4832659360 
0.0178536996 ,-0.0180440973 ,-0.4832508560 
0.0189477447 ,-0.0168296602 ,-0.4814604520 
0.0188331883 ,-0.0169510432 ,-0.4813849630 
0.0190180056 ,-0.0169581939 ,-0.4813886580 
0.0190550555 ,-0.0167283248 ,-0.4815458360 
0.0188730359 ,-0.0167182665 ,-0.4815450310 
0.0187710598 ,-0.0168291554 ,-0.4814575610 
0.0191542935 ,-0.0166267529 ,-0.4816387300 
0.0192505885 ,-0.0165301058 ,-0.4817362730 
0.0189694893 ,-0.0166245494 ,-0.4816372100 
0.0190655217 ,-0.0165313762 ,-0.4817385970 
0.0182556696 ,-0.0164881460 ,-0.4818989040 
0.0183450654 ,-0.0165343285 ,-0.4817872350 
0.0183998048 ,-0.0164657887 ,-0.4819246230 
0.0181395505 ,-0.0165589955 ,-0.4817571340 
0.0180947408 ,-0.0164746922 ,-0.4819518330 
0.0184059981 ,-0.0164211355 ,-0.4820688660 
0.0189819876 ,-0.0164520759 ,-0.4818508630 
0.0189055726 ,-0.0164028015 ,-0.4819526970 
0.0188071299 ,-0.0164627656 ,-0.4818579260 
0.0188848134 ,-0.0165353492 ,-0.4817425010 
0.0190763045 ,-0.0163716208 ,-0.4819820520 
0.0191627406 ,-0.0164439883 ,-0.4818468390 
0.0188195929 ,-0.0163135063 ,-0.4824570120 
0.0188430939 ,-0.0163143780 ,-0.4823013540 
0.0189909730 ,-0.0162833594 ,-0.4824421410 
0.0186402164 ,-0.0163472537 ,-0.4823686480 
0.0189446881 ,-0.0163017493 ,-0.4826012550 
0.0188007597 ,-0.0163342971 ,-0.4826074540 
0.0186629035 ,-0.0163511876 ,-0.4825382530 
0.0191814229 ,-0.0162627622 ,-0.4823978540 
0.0190257318 ,-0.0162913892 ,-0.4822920260 
0.0192003716 ,-0.0162892882 ,-0.4822243150 
0.0184397865 ,-0.0166178271 ,-0.4816626010 
0.0185289551 ,-0.0165383406 ,-0.4817656280 
0.0182921384 ,-0.0166157372 ,-0.4816670420 
0.0183389131 ,-0.0166989285 ,-0.4815693800 
0.0186103024 ,-0.0166236106 ,-0.4816495780 
0.0185149256 ,-0.0167118255 ,-0.4815589490 
0.0187893864 ,-0.0166226402 ,-0.4816408750 
0.0187100843 ,-0.0165376775 ,-0.4817512330 
0.0186946802 ,-0.0167207848 ,-0.4815469090 
0.0186232813 ,-0.0164646637 ,-0.4818830790 
0.0187667720 ,-0.0163995530 ,-0.4819966550 
0.0185491648 ,-0.0164115075 ,-0.4820371270 
0.0193482675 ,-0.0164459385 ,-0.4818408190 
0.0192660466 ,-0.0163766239 ,-0.4819582100 
0.0194309447 ,-0.0163801964 ,-0.4819505210 
0.0192239545 ,-0.0163245201 ,-0.4820818900 
0.0190865062 ,-0.0163179599 ,-0.4821309450 
0.0193557125 ,-0.0163367838 ,-0.4820479150 
0.0193616245 ,-0.0162979402 ,-0.4821701050 
0.0185905658 ,-0.0168264825 ,-0.4814625080 
0.0186620355 ,-0.0169571135 ,-0.4813824890 
0.0184004903 ,-0.0168114416 ,-0.4814735950 
0.0184878390 ,-0.0169378575 ,-0.4813918770 
0.0187451355 ,-0.0170554295 ,-0.4813366530 
0.0185817704 ,-0.0171080772 ,-0.4813159110 
0.0188993141 ,-0.0170996394 ,-0.4813188020 
0.0183833670 ,-0.0170673877 ,-0.4813270270 
0.0182593856 ,-0.0171619169 ,-0.4812831280 
0.0184102729 ,-0.0172168612 ,-0.4812755290 
0.0182151534 ,-0.0168197583 ,-0.4814431970 
0.0181813110 ,-0.0166833196 ,-0.4815813000 
0.0184408240 ,-0.0173978712 ,-0.4812390210 
0.0182705317 ,-0.0173054691 ,-0.4812498990 
0.0182851125 ,-0.0175977573 ,-0.4812194410 
0.0184555911 ,-0.0176213272 ,-0.4812211690 
0.0185648222 ,-0.0172724761 ,-0.4812650080 
0.0178735275 ,-0.0169500113 ,-0.4830240310 
0.0180049222 ,-0.0168728977 ,-0.4830393200 
0.0179775711 ,-0.0169914067 ,-0.4831025600 
0.0178628657 ,-0.0170682445 ,-0.4830875690 
0.0178858601 ,-0.0168371573 ,-0.4829535780 
0.0182152949 ,-0.0164563898 ,-0.4826231300 
0.0182718579 ,-0.0164894685 ,-0.4827547970 
0.0181130115 ,-0.0165259186 ,-0.4827244280 
0.0180652048 ,-0.0164920334 ,-0.4826047720 
0.0183292925 ,-0.0164058749 ,-0.4825044270 
0.0183831472 ,-0.0164176449 ,-0.4826344850 
0.0187346023 ,-0.0165564548 ,-0.4830679300 
0.0185729489 ,-0.0165870152 ,-0.4830382470 
0.0186605137 ,-0.0166678093 ,-0.4831595120 
0.0184926819 ,-0.0167031307 ,-0.4831261930 
0.0184072498 ,-0.0166228004 ,-0.4830089210 
0.0180373006 ,-0.0166048948 ,-0.4828043880 
0.0181640852 ,-0.0165886302 ,-0.4828473630 
0.0180546977 ,-0.0167151839 ,-0.4829312260 
0.0179375336 ,-0.0165524930 ,-0.4826815130 
0.0179074667 ,-0.0166880656 ,-0.4828360380 
0.0180713292 ,-0.0170639325 ,-0.4831836220 
0.0180214066 ,-0.0171997063 ,-0.4832156300 
0.0179568920 ,-0.0171044357 ,-0.4831470550 
0.0181103870 ,-0.0169315226 ,-0.4831328390 
0.0181642696 ,-0.0171633773 ,-0.4832647140 
0.0182057004 ,-0.0170174669 ,-0.4832247500 
0.0182629917 ,-0.0172734540 ,-0.4833358530 
0.0181255993 ,-0.0173164736 ,-0.4832965730 
0.0183734484 ,-0.0173891187 ,-0.4834042790 
0.0184142534 ,-0.0172332507 ,-0.4833803470 
0.0183056165 ,-0.0171209686 ,-0.4833061700 
0.0185658634 ,-0.0171883907 ,-0.4834180180 
0.0184611864 ,-0.0170799252 ,-0.4833455980 
0.0187177546 ,-0.0171540137 ,-0.4834552410 
0.0186119340 ,-0.0170394089 ,-0.4833779930 
0.0185156967 ,-0.0173479244 ,-0.4834463000 
0.0191583298 ,-0.0163098015 ,-0.4828110340 
0.0192391668 ,-0.0163382106 ,-0.4829293190 
0.0190113299 ,-0.0163196027 ,-0.4827533070 
0.0188171994 ,-0.0166386534 ,-0.4831889870 
0.0187467001 ,-0.0167639572 ,-0.4832695720 
0.0189754181 ,-0.0166088063 ,-0.4832189080 
0.0239008106 ,-0.0191226918 ,-0.4822217520 
0.0239966363 ,-0.0189798828 ,-0.4821455780 
0.0185771696 ,-0.0186655894 ,-0.4814767540 
0.0187376104 ,-0.0187575147 ,-0.4815837140 
0.0195151418 ,-0.0181483533 ,-0.4812580350 
0.0193850901 ,-0.0180119202 ,-0.4812287090 
0.0197081603 ,-0.0181329455 ,-0.4812786880 
0.0195899904 ,-0.0179884080 ,-0.4812456970 
0.0194628648 ,-0.0183099993 ,-0.4812917110 
0.0196436103 ,-0.0182941202 ,-0.4813114400 
0.0196276680 ,-0.0178174525 ,-0.4812408090 
0.0194674302 ,-0.0176811218 ,-0.4812311230 
0.0194290001 ,-0.0178403966 ,-0.4812243880 
0.0200336352 ,-0.0179800857 ,-0.4812957940 
0.0201447401 ,-0.0178648084 ,-0.4813018440 
0.0199249685 ,-0.0181188863 ,-0.4813021420 
0.0200945120 ,-0.0181182362 ,-0.4813289050 
0.0198441129 ,-0.0182748269 ,-0.4813368320 
0.0202827211 ,-0.0179361571 ,-0.4813309910 
0.0204402488 ,-0.0178777631 ,-0.4813533430 
0.0204418655 ,-0.0176918171 ,-0.4813498560 
0.0209295712 ,-0.0180029348 ,-0.4814484420 
0.0207784716 ,-0.0178970248 ,-0.4814100860 
0.0207817350 ,-0.0180408061 ,-0.4814282660 
0.0210491419 ,-0.0181510560 ,-0.4814948740 
0.0189287961 ,-0.0191147625 ,-0.4825909140 
0.0189928077 ,-0.0190933589 ,-0.4827510120 
0.0188256111 ,-0.0190757327 ,-0.4827315810 
0.0190646388 ,-0.0191340912 ,-0.4824552240 
0.0191140585 ,-0.0190786608 ,-0.4821236130 
0.0189173054 ,-0.0190653652 ,-0.4821165800 
0.0212564282 ,-0.0191407278 ,-0.4822764400 
0.0213748515 ,-0.0191984624 ,-0.4824174940 
0.0211717747 ,-0.0191976260 ,-0.4824315310 
0.0214022081 ,-0.0185194183 ,-0.4816726450 
0.0214765072 ,-0.0183746517 ,-0.4816209080 
0.0213164948 ,-0.0186567698 ,-0.4817373450 
0.0212146323 ,-0.0185385160 ,-0.4816588160 
0.0212923922 ,-0.0183937270 ,-0.4816080930 
0.0210252516 ,-0.0185619611 ,-0.4816440640 
0.0209373664 ,-0.0187012982 ,-0.4817168120 
0.0211320296 ,-0.0186757371 ,-0.4817248880 
0.0210862402 ,-0.0184249487 ,-0.4815900030 
0.0212308876 ,-0.0187815875 ,-0.4818141760 
0.0210626703 ,-0.0187865011 ,-0.4817992750 
0.0345242359 ,-0.0164342895 ,-0.4867730440 
0.0346019752 ,-0.0165089685 ,-0.4866577980 
0.0345017463 ,-0.0165966880 ,-0.4867398440 
0.0344284885 ,-0.0165222250 ,-0.4868554770 
0.0345282629 ,-0.0162753016 ,-0.4867776930 
0.0346085317 ,-0.0163486041 ,-0.4866818190 
0.0345150270 ,-0.0161135662 ,-0.4867638650 
0.0346089229 ,-0.0162046514 ,-0.4866757990 
0.0344077200 ,-0.0160332397 ,-0.4868443910 
0.0344808921 ,-0.0159573499 ,-0.4867348670 
0.0345931128 ,-0.0160575937 ,-0.4866584540 
0.0346755311 ,-0.0162720308 ,-0.4865991470 
0.0346832611 ,-0.0161484219 ,-0.4865749180 
0.0347580276 ,-0.0162714999 ,-0.4864943330 
0.0346885696 ,-0.0164113995 ,-0.4865720570 
0.0347277746 ,-0.0150919408 ,-0.4850688280 
0.0347148888 ,-0.0151227359 ,-0.4852346780 
0.0345982760 ,-0.0150645841 ,-0.4851309060 
0.0348804295 ,-0.0151449079 ,-0.4850189390 
0.0347383097 ,-0.0150642395 ,-0.4849233630 
0.0345790833 ,-0.0150326630 ,-0.4849640130 
0.0340194479 ,-0.0151444152 ,-0.4858754580 
0.0341487005 ,-0.0151430452 ,-0.4858370720 
0.0340987854 ,-0.0151862921 ,-0.4859798850 
0.0340233110 ,-0.0151027907 ,-0.4857213200 
0.0339226164 ,-0.0151752941 ,-0.4859911800 
0.0345692784 ,-0.0156610049 ,-0.4864325820 
0.0347061157 ,-0.0157406498 ,-0.4863569140 
0.0346316881 ,-0.0158067197 ,-0.4864874780 
0.0346394293 ,-0.0155947274 ,-0.4863015410 
0.0344956927 ,-0.0157290772 ,-0.4865676760 
0.0358663574 ,-0.0162454396 ,-0.4843159910 
0.0358636640 ,-0.0160887726 ,-0.4843371210 
0.0359305404 ,-0.0161409918 ,-0.4842053060 
0.0358514078 ,-0.0164045412 ,-0.4842843410 
0.0358022302 ,-0.0161885787 ,-0.4844485820 
0.0359267220 ,-0.0163012613 ,-0.4841832520 
0.0359095819 ,-0.0160144474 ,-0.4842393100 
0.0357894413 ,-0.0160033591 ,-0.4844663140 
0.0362674408 ,-0.0159357972 ,-0.4835619630 
0.0363701880 ,-0.0160510726 ,-0.4834227560 
0.0363013521 ,-0.0161219817 ,-0.4835513830 
0.0361961834 ,-0.0160057377 ,-0.4837174420 
0.0363293514 ,-0.0158733930 ,-0.4834277630 
0.0359531417 ,-0.0156740397 ,-0.4839861090 
0.0360555090 ,-0.0155725060 ,-0.4836912160 
0.0353538208 ,-0.0152755994 ,-0.4845337270 
0.0354761444 ,-0.0153523851 ,-0.4844694730 
0.0352251008 ,-0.0152070504 ,-0.4846011700 
0.0352624245 ,-0.0151696661 ,-0.4844451550 
0.0353908911 ,-0.0152352415 ,-0.4843871590 
0.0356808305 ,-0.0149692697 ,-0.4833464920 
0.0355840996 ,-0.0148869297 ,-0.4832459390 
0.0357284062 ,-0.0149346907 ,-0.4832059440 
0.0356377251 ,-0.0150013883 ,-0.4834894540 
0.0355382785 ,-0.0149171175 ,-0.4833975430 
0.0357753336 ,-0.0150672942 ,-0.4834333360 
0.0355078019 ,-0.0151165724 ,-0.4839388730 
0.0354060121 ,-0.0150176482 ,-0.4838455320 
0.0355474912 ,-0.0150772678 ,-0.4837905470 
0.0354691669 ,-0.0151573662 ,-0.4840899710 
0.0353704840 ,-0.0150547931 ,-0.4839944240 
0.0356420092 ,-0.0151892239 ,-0.4838810560 
0.0351583548 ,-0.0150766121 ,-0.4843538400 
0.0350168608 ,-0.0150302388 ,-0.4844040270 
0.0350488499 ,-0.0149988355 ,-0.4842500090 
0.0351281092 ,-0.0151131460 ,-0.4845071430 
0.0352961682 ,-0.0151311401 ,-0.4842984970 
0.0351888873 ,-0.0150387455 ,-0.4842016700 
0.0350897983 ,-0.0151444962 ,-0.4846593140 
0.0351832993 ,-0.0152418585 ,-0.4847594800 
